Study Name	Ge_thermal
Sample Name	100_001_vac_phase
Run Name	spot25
Operator	Cody
Date	9/4/2017
Time	14:16
Sign	POS
Grating Spacing	05.50um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	14:18:12
	
Time	Amplitude
0.000000E+0	-3.828443E-3
5.000000E-11	-3.818166E-3
1.000000E-10	-3.821592E-3
1.500000E-10	-3.828443E-3
2.000000E-10	-3.835295E-3
2.500000E-10	-3.850712E-3
3.000000E-10	-3.871267E-3
3.500000E-10	-3.888397E-3
4.000000E-10	-3.914091E-3
4.500000E-10	-3.939785E-3
5.000000E-10	-3.943211E-3
5.500000E-10	-3.936359E-3
6.000000E-10	-3.941498E-3
6.500000E-10	-3.956915E-3
7.000000E-10	-3.965479E-3
7.500000E-10	-3.968905E-3
8.000000E-10	-3.974044E-3
8.500000E-10	-3.991174E-3
9.000000E-10	-4.013442E-3
9.500000E-10	-4.025433E-3
1.000000E-9	-4.044275E-3
1.050000E-9	-4.068256E-3
1.100000E-9	-4.064830E-3
1.150000E-9	-4.040849E-3
1.200000E-9	-4.022007E-3
1.250000E-9	-3.999738E-3
1.300000E-9	-3.953489E-3
1.350000E-9	-3.900387E-3
1.400000E-9	-3.854138E-3
1.450000E-9	-3.819879E-3
1.500000E-9	-3.807888E-3
1.550000E-9	-3.811314E-3
1.600000E-9	-3.809601E-3
1.650000E-9	-3.818166E-3
1.700000E-9	-3.850712E-3
1.750000E-9	-3.890110E-3
1.800000E-9	-3.926082E-3
1.850000E-9	-3.967192E-3
1.900000E-9	-4.013442E-3
1.950000E-9	-4.045988E-3
2.000000E-9	-4.073395E-3
2.050000E-9	-4.107654E-3
2.100000E-9	-4.133348E-3
2.150000E-9	-4.141913E-3
2.200000E-9	-4.150478E-3
2.250000E-9	-4.162469E-3
2.300000E-9	-4.169320E-3
2.350000E-9	-4.167607E-3
2.400000E-9	-4.153904E-3
2.450000E-9	-4.136774E-3
2.500000E-9	-4.123071E-3
2.550000E-9	-4.107654E-3
2.600000E-9	-4.085386E-3
2.650000E-9	-4.064830E-3
2.700000E-9	-4.056266E-3
2.750000E-9	-4.047701E-3
2.800000E-9	-4.035710E-3
2.850000E-9	-4.027146E-3
2.900000E-9	-4.018581E-3
2.950000E-9	-4.004877E-3
3.000000E-9	-4.004877E-3
3.050000E-9	-4.018581E-3
3.100000E-9	-4.018581E-3
3.150000E-9	-4.004877E-3
3.200000E-9	-3.999738E-3
3.250000E-9	-4.003164E-3
3.300000E-9	-4.001451E-3
3.350000E-9	-4.001451E-3
3.400000E-9	-4.003164E-3
3.450000E-9	-4.010016E-3
3.500000E-9	-4.025433E-3
3.550000E-9	-4.045988E-3
3.600000E-9	-4.064830E-3
3.650000E-9	-4.075108E-3
3.700000E-9	-4.075108E-3
3.750000E-9	-4.056266E-3
3.800000E-9	-4.018581E-3
3.850000E-9	-3.979183E-3
3.900000E-9	-3.931220E-3
3.950000E-9	-3.876406E-3
4.000000E-9	-3.833582E-3
4.050000E-9	-3.802749E-3
4.100000E-9	-3.780481E-3
4.150000E-9	-3.780481E-3
4.200000E-9	-3.802749E-3
4.250000E-9	-3.845573E-3
4.300000E-9	-3.915804E-3
4.350000E-9	-4.004877E-3
4.400000E-9	-4.088812E-3
4.450000E-9	-4.174459E-3
4.500000E-9	-4.265246E-3
4.550000E-9	-4.333764E-3
4.600000E-9	-4.380013E-3
4.650000E-9	-4.409133E-3
4.700000E-9	-4.409133E-3
4.750000E-9	-4.366310E-3
4.800000E-9	-4.299505E-3
4.850000E-9	-4.225848E-3
4.900000E-9	-4.135061E-3
4.950000E-9	-4.025433E-3
5.000000E-9	-3.915804E-3
5.050000E-9	-3.819879E-3
5.100000E-9	-3.729092E-3
5.150000E-9	-3.646871E-3
5.200000E-9	-3.592056E-3
5.250000E-9	-3.559510E-3
5.300000E-9	-3.550945E-3
5.350000E-9	-3.561223E-3
5.400000E-9	-3.590343E-3
5.450000E-9	-3.646871E-3
5.500000E-9	-3.729092E-3
5.550000E-9	-3.816453E-3
5.600000E-9	-3.896961E-3
5.650000E-9	-3.979183E-3
5.700000E-9	-4.066543E-3
5.750000E-9	-4.159043E-3
5.800000E-9	-4.227561E-3
5.850000E-9	-4.266959E-3
5.900000E-9	-4.297792E-3
5.950000E-9	-4.313208E-3
6.000000E-9	-4.297792E-3
6.050000E-9	-4.261820E-3
6.100000E-9	-4.205292E-3
6.150000E-9	-4.129923E-3
6.200000E-9	-4.059692E-3
6.250000E-9	-3.992887E-3
6.300000E-9	-3.929507E-3
6.350000E-9	-3.886684E-3
6.400000E-9	-3.874693E-3
6.450000E-9	-3.874693E-3
6.500000E-9	-3.886684E-3
6.550000E-9	-3.917517E-3
6.600000E-9	-3.960341E-3
6.650000E-9	-4.004877E-3
6.700000E-9	-4.047701E-3
6.750000E-9	-4.075108E-3
6.800000E-9	-4.081960E-3
6.850000E-9	-4.085386E-3
6.900000E-9	-4.085386E-3
