Study Name	Ge_thermal
Sample Name	100_001_vac_phase
Run Name	spot02
Operator	Cody
Date	8/8/2017
Time	15:32
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	15:33:39
	
Time	Amplitude
0.000000E+0	-2.809230E-4
5.000000E-11	-2.877748E-4
1.000000E-10	-2.774971E-4
1.500000E-10	-2.569418E-4
2.000000E-10	-2.329605E-4
2.500000E-10	-1.952757E-4
3.000000E-10	-1.644427E-4
3.500000E-10	-1.370356E-4
4.000000E-10	-1.096285E-4
4.500000E-10	-8.222136E-5
5.000000E-10	-3.425890E-5
5.500000E-10	3.768479E-5
6.000000E-10	1.199062E-4
6.500000E-10	1.952757E-4
7.000000E-10	2.740712E-4
7.500000E-10	3.562926E-4
8.000000E-10	4.213845E-4
8.500000E-10	4.556434E-4
9.000000E-10	4.522175E-4
9.500000E-10	3.974033E-4
1.000000E-9	3.014783E-4
1.050000E-9	1.678686E-4
1.100000E-9	3.083301E-5
1.150000E-9	-9.592492E-5
1.200000E-9	-2.226829E-4
1.250000E-9	-3.083301E-4
1.300000E-9	-3.254596E-4
1.350000E-9	-3.117560E-4
1.400000E-9	-2.912007E-4
1.450000E-9	-2.261087E-4
1.500000E-9	-1.164803E-4
1.550000E-9	-6.851780E-6
1.600000E-9	9.935081E-5
1.650000E-9	2.021275E-4
1.700000E-9	2.672194E-4
1.750000E-9	2.774971E-4
1.800000E-9	2.569418E-4
1.850000E-9	2.226829E-4
1.900000E-9	1.610168E-4
1.950000E-9	9.249903E-5
2.000000E-9	6.851780E-6
2.050000E-9	-7.194369E-5
2.100000E-9	-1.130544E-4
2.150000E-9	-1.336097E-4
2.200000E-9	-1.541651E-4
2.250000E-9	-1.473133E-4
2.300000E-9	-9.935081E-5
2.350000E-9	-4.453657E-5
2.400000E-9	0.000000E+0
2.450000E-9	3.425890E-5
2.500000E-9	5.481424E-5
2.550000E-9	7.879547E-5
2.600000E-9	8.907314E-5
2.650000E-9	5.138835E-5
2.700000E-9	1.027767E-5
2.750000E-9	-1.712945E-5
2.800000E-9	-6.851780E-5
2.850000E-9	-1.301838E-4
2.900000E-9	-1.849981E-4
2.950000E-9	-2.261087E-4
3.000000E-9	-2.672194E-4
3.050000E-9	-2.672194E-4
3.100000E-9	-2.363864E-4
3.150000E-9	-1.987016E-4
3.200000E-9	-1.438874E-4
3.250000E-9	-6.166602E-5
3.300000E-9	1.370356E-5
3.350000E-9	8.907314E-5
3.400000E-9	1.575909E-4
3.450000E-9	2.089793E-4
3.500000E-9	2.363864E-4
3.550000E-9	2.432382E-4
3.600000E-9	2.261087E-4
3.650000E-9	1.815722E-4
3.700000E-9	1.199062E-4
3.750000E-9	4.111068E-5
3.800000E-9	-3.425890E-5
3.850000E-9	-7.879547E-5
3.900000E-9	-9.935081E-5
3.950000E-9	-1.027767E-4
4.000000E-9	-7.879547E-5
4.050000E-9	-3.768479E-5
4.100000E-9	1.712945E-5
4.150000E-9	7.879547E-5
4.200000E-9	1.336097E-4
4.250000E-9	1.541651E-4
4.300000E-9	1.541651E-4
4.350000E-9	1.404615E-4
4.400000E-9	9.935081E-5
4.450000E-9	3.425890E-5
4.500000E-9	-2.740712E-5
4.550000E-9	-7.536958E-5
4.600000E-9	-1.130544E-4
4.650000E-9	-1.301838E-4
4.700000E-9	-1.507392E-4
4.750000E-9	-1.541651E-4
4.800000E-9	-1.027767E-4
4.850000E-9	-1.027767E-5
4.900000E-9	8.222136E-5
4.950000E-9	1.747204E-4
5.000000E-9	2.774971E-4
5.050000E-9	3.768479E-4
5.100000E-9	4.248104E-4
5.150000E-9	4.179586E-4
5.200000E-9	3.836997E-4
5.250000E-9	3.117560E-4
5.300000E-9	2.158311E-4
5.350000E-9	1.096285E-4
5.400000E-9	-1.370356E-5
5.450000E-9	-1.438874E-4
5.500000E-9	-2.466641E-4
5.550000E-9	-3.323113E-4
5.600000E-9	-4.282363E-4
5.650000E-9	-5.001800E-4
5.700000E-9	-5.241612E-4
5.750000E-9	-5.412906E-4
5.800000E-9	-5.618460E-4
5.850000E-9	-5.378647E-4
5.900000E-9	-4.590693E-4
5.950000E-9	-3.631444E-4
6.000000E-9	-2.535159E-4
6.050000E-9	-1.438874E-4
6.100000E-9	-4.453657E-5
6.150000E-9	6.851780E-5
6.200000E-9	1.815722E-4
6.250000E-9	2.466641E-4
6.300000E-9	2.946265E-4
6.350000E-9	3.460149E-4
6.400000E-9	3.665702E-4
6.450000E-9	3.323113E-4
6.500000E-9	2.809230E-4
6.550000E-9	2.329605E-4
6.600000E-9	1.678686E-4
6.650000E-9	8.907314E-5
6.700000E-9	2.055534E-5
6.750000E-9	-4.111068E-5
6.800000E-9	-9.935081E-5
6.850000E-9	-1.301838E-4
6.900000E-9	-1.096285E-4
6.950000E-9	-5.824013E-5
7.000000E-9	0.000000E+0
7.050000E-9	6.509191E-5
7.100000E-9	1.541651E-4
7.150000E-9	2.398123E-4
7.200000E-9	3.014783E-4
7.250000E-9	3.528667E-4
7.300000E-9	3.939774E-4
7.350000E-9	4.076809E-4
7.400000E-9	3.768479E-4
7.450000E-9	3.186078E-4
7.500000E-9	2.226829E-4
7.550000E-9	1.096285E-4
7.600000E-9	2.398123E-5
7.650000E-9	-5.138835E-5
7.700000E-9	-1.370356E-4
7.750000E-9	-1.747204E-4
7.800000E-9	-1.301838E-4
7.850000E-9	-3.768479E-5
7.900000E-9	1.164803E-4
7.950000E-9	3.974033E-4
8.000000E-9	8.222136E-4
8.050000E-9	1.442300E-3
8.100000E-9	2.363864E-3
8.150000E-9	3.665702E-3
8.200000E-9	5.409480E-3
8.250000E-9	7.670568E-3
8.300000E-9	1.050035E-2
8.350000E-9	1.391254E-2
8.400000E-9	1.795852E-2
8.450000E-9	2.258347E-2
8.500000E-9	2.764008E-2
8.550000E-9	3.302901E-2
8.600000E-9	3.862348E-2
8.650000E-9	4.416658E-2
8.700000E-9	4.942189E-2
8.750000E-9	5.425240E-2
8.800000E-9	5.851078E-2
8.850000E-9	6.199148E-2
8.900000E-9	6.464997E-2
8.950000E-9	6.657532E-2
9.000000E-9	6.779494E-2
9.050000E-9	6.837049E-2
9.100000E-9	6.851438E-2
9.150000E-9	6.841160E-2
9.200000E-9	6.817864E-2
9.250000E-9	6.799021E-2
9.300000E-9	6.805531E-2
9.350000E-9	6.843558E-2
9.400000E-9	6.908307E-2
9.450000E-9	6.999093E-2
9.500000E-9	7.110435E-2
9.550000E-9	7.229313E-2
9.600000E-9	7.339970E-2
9.650000E-9	7.426645E-2
9.700000E-9	7.470839E-2
9.750000E-9	7.463302E-2
9.800000E-9	7.395469E-2
9.850000E-9	7.254665E-2
9.900000E-9	7.039176E-2
9.950000E-9	6.756883E-2
1.000000E-8	6.410183E-2
1.005000E-8	6.003530E-2
1.010000E-8	5.549942E-2
1.015000E-8	5.063123E-2
1.020000E-8	4.555749E-2
1.025000E-8	4.042893E-2
1.030000E-8	3.537917E-2
1.035000E-8	3.052468E-2
1.040000E-8	2.597852E-2
1.045000E-8	2.186403E-2
1.050000E-8	1.826685E-2
1.055000E-8	1.525891E-2
1.060000E-8	1.291903E-2
1.065000E-8	1.131914E-2
1.070000E-8	1.046952E-2
1.075000E-8	1.041471E-2
1.080000E-8	1.116155E-2
1.085000E-8	1.266209E-2
1.090000E-8	1.488549E-2
1.095000E-8	1.779750E-2
1.100000E-8	2.129876E-2
1.105000E-8	2.527279E-2
1.110000E-8	2.963395E-2
1.115000E-8	3.428631E-2
1.120000E-8	3.910311E-2
1.125000E-8	4.394732E-2
1.130000E-8	4.869903E-2
1.135000E-8	5.327944E-2
1.140000E-8	5.758921E-2
1.145000E-8	6.152556E-2
1.150000E-8	6.502682E-2
1.155000E-8	6.803133E-2
1.160000E-8	7.049111E-2
1.165000E-8	7.239934E-2
1.170000E-8	7.371488E-2
1.175000E-8	7.442061E-2
1.180000E-8	7.457135E-2
1.185000E-8	7.420135E-2
1.190000E-8	7.328322E-2
1.195000E-8	7.185462E-2
1.200000E-8	6.999093E-2
1.205000E-8	6.769901E-2
1.210000E-8	6.500284E-2
1.215000E-8	6.200176E-2
1.220000E-8	5.874031E-2
1.225000E-8	5.521850E-2
1.230000E-8	5.149798E-2
1.235000E-8	4.769524E-2
1.240000E-8	4.383769E-2
1.245000E-8	3.994245E-2
1.250000E-8	3.608490E-2
1.255000E-8	3.236781E-2
1.260000E-8	2.881859E-2
1.265000E-8	2.549205E-2
1.270000E-8	2.246699E-2
1.275000E-8	1.982905E-2
1.280000E-8	1.762620E-2
1.285000E-8	1.590298E-2
1.290000E-8	1.467309E-2
1.295000E-8	1.401189E-2
1.300000E-8	1.395708E-2
