Study Name	Ge_thermal
Sample Name	100_001_vac_phase
Run Name	spot_05
Operator	Cody
Date	8/16/2017
Time	13:30
Sign	POS
Grating Spacing	08.50um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:32:12
	
Time	Amplitude
0.000000E+0	-4.042550E-4
5.000000E-11	-3.631444E-4
1.000000E-10	-3.014783E-4
1.500000E-10	-2.569418E-4
2.000000E-10	-2.603676E-4
2.500000E-10	-2.809230E-4
3.000000E-10	-2.912007E-4
3.500000E-10	-3.083301E-4
4.000000E-10	-3.562926E-4
4.500000E-10	-4.076809E-4
5.000000E-10	-4.419398E-4
5.500000E-10	-4.590693E-4
6.000000E-10	-4.624952E-4
6.500000E-10	-4.590693E-4
7.000000E-10	-4.556434E-4
7.500000E-10	-4.419398E-4
8.000000E-10	-4.248104E-4
8.500000E-10	-4.179586E-4
9.000000E-10	-4.179586E-4
9.500000E-10	-4.213845E-4
1.000000E-9	-4.385139E-4
1.050000E-9	-4.487916E-4
1.100000E-9	-4.419398E-4
1.150000E-9	-4.487916E-4
1.200000E-9	-4.590693E-4
1.250000E-9	-4.419398E-4
1.300000E-9	-4.076809E-4
1.350000E-9	-3.734220E-4
1.400000E-9	-3.288854E-4
1.450000E-9	-2.843489E-4
1.500000E-9	-2.500900E-4
1.550000E-9	-2.055534E-4
1.600000E-9	-1.644427E-4
1.650000E-9	-1.370356E-4
1.700000E-9	-1.301838E-4
1.750000E-9	-1.404615E-4
1.800000E-9	-1.575909E-4
1.850000E-9	-1.712945E-4
1.900000E-9	-1.815722E-4
1.950000E-9	-1.952757E-4
2.000000E-9	-2.158311E-4
2.050000E-9	-2.226829E-4
2.100000E-9	-2.295346E-4
2.150000E-9	-2.432382E-4
2.200000E-9	-2.500900E-4
2.250000E-9	-2.500900E-4
2.300000E-9	-2.603676E-4
2.350000E-9	-2.912007E-4
2.400000E-9	-3.220337E-4
2.450000E-9	-3.562926E-4
2.500000E-9	-4.008291E-4
2.550000E-9	-4.556434E-4
2.600000E-9	-5.173094E-4
2.650000E-9	-5.755495E-4
2.700000E-9	-6.166602E-4
2.750000E-9	-6.509191E-4
2.800000E-9	-6.749003E-4
2.850000E-9	-6.680486E-4
2.900000E-9	-6.406414E-4
2.950000E-9	-6.132343E-4
3.000000E-9	-5.721236E-4
3.050000E-9	-5.104576E-4
3.100000E-9	-4.419398E-4
3.150000E-9	-3.836997E-4
3.200000E-9	-3.357372E-4
3.250000E-9	-2.843489E-4
3.300000E-9	-2.363864E-4
3.350000E-9	-2.055534E-4
3.400000E-9	-1.849981E-4
3.450000E-9	-1.644427E-4
3.500000E-9	-1.747204E-4
3.550000E-9	-2.021275E-4
3.600000E-9	-2.158311E-4
3.650000E-9	-2.466641E-4
