Study Name	Ge_thermal
Sample Name	100_001_vac_phase
Run Name	spot_28
Operator	Cody
Date	8/16/2017
Time	14:35
Sign	NEG
Grating Spacing	08.50um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	14:36:51
	
Time	Amplitude
0.000000E+0	-3.562926E-4
5.000000E-11	-3.357372E-4
1.000000E-10	-3.220337E-4
1.500000E-10	-3.323113E-4
2.000000E-10	-3.597185E-4
2.500000E-10	-3.974033E-4
3.000000E-10	-4.522175E-4
3.500000E-10	-4.899023E-4
4.000000E-10	-5.173094E-4
4.500000E-10	-5.618460E-4
5.000000E-10	-5.995308E-4
5.500000E-10	-6.166602E-4
6.000000E-10	-6.337897E-4
6.500000E-10	-6.372156E-4
7.000000E-10	-6.132343E-4
7.500000E-10	-5.892531E-4
8.000000E-10	-5.858272E-4
8.500000E-10	-5.858272E-4
9.000000E-10	-5.824013E-4
9.500000E-10	-6.029567E-4
1.000000E-9	-6.337897E-4
1.050000E-9	-6.680486E-4
1.100000E-9	-6.988816E-4
1.150000E-9	-7.228628E-4
1.200000E-9	-7.468440E-4
1.250000E-9	-7.605476E-4
1.300000E-9	-7.639735E-4
1.350000E-9	-7.605476E-4
1.400000E-9	-7.468440E-4
1.450000E-9	-7.194369E-4
1.500000E-9	-6.886039E-4
1.550000E-9	-6.577709E-4
1.600000E-9	-6.269379E-4
1.650000E-9	-5.926790E-4
1.700000E-9	-5.515683E-4
1.750000E-9	-5.070317E-4
1.800000E-9	-4.624952E-4
1.850000E-9	-4.111068E-4
1.900000E-9	-3.528667E-4
1.950000E-9	-3.014783E-4
2.000000E-9	-2.500900E-4
2.050000E-9	-1.815722E-4
2.100000E-9	-1.370356E-4
2.150000E-9	-1.507392E-4
2.200000E-9	-1.747204E-4
2.250000E-9	-1.815722E-4
2.300000E-9	-2.226829E-4
2.350000E-9	-2.946265E-4
2.400000E-9	-3.734220E-4
2.450000E-9	-4.796246E-4
2.500000E-9	-5.961049E-4
2.550000E-9	-6.817521E-4
2.600000E-9	-7.639735E-4
2.650000E-9	-8.598984E-4
2.700000E-9	-9.249903E-4
2.750000E-9	-9.421198E-4
2.800000E-9	-9.455457E-4
2.850000E-9	-9.284162E-4
2.900000E-9	-8.701761E-4
2.950000E-9	-7.982324E-4
3.000000E-9	-7.228628E-4
3.050000E-9	-6.269379E-4
3.100000E-9	-5.241612E-4
3.150000E-9	-4.350880E-4
3.200000E-9	-3.562926E-4
3.250000E-9	-2.877748E-4
3.300000E-9	-2.329605E-4
3.350000E-9	-1.918498E-4
3.400000E-9	-1.815722E-4
3.450000E-9	-1.952757E-4
3.500000E-9	-2.124052E-4
3.550000E-9	-2.432382E-4
3.600000E-9	-2.877748E-4
3.650000E-9	-3.220337E-4
3.700000E-9	-3.460149E-4
3.750000E-9	-3.836997E-4
3.800000E-9	-4.145327E-4
3.850000E-9	-4.145327E-4
3.900000E-9	-3.974033E-4
3.950000E-9	-3.836997E-4
4.000000E-9	-3.631444E-4
4.050000E-9	-3.323113E-4
4.100000E-9	-2.809230E-4
4.150000E-9	-2.192570E-4
4.200000E-9	-1.884240E-4
4.250000E-9	-1.747204E-4
4.300000E-9	-1.507392E-4
4.350000E-9	-1.473133E-4
4.400000E-9	-1.747204E-4
4.450000E-9	-2.055534E-4
4.500000E-9	-2.261087E-4
4.550000E-9	-2.569418E-4
4.600000E-9	-2.980524E-4
4.650000E-9	-3.460149E-4
4.700000E-9	-3.768479E-4
4.750000E-9	-3.905515E-4
4.800000E-9	-3.939774E-4
4.850000E-9	-3.974033E-4
4.900000E-9	-3.905515E-4
4.950000E-9	-3.939774E-4
5.000000E-9	-4.111068E-4
5.050000E-9	-4.145327E-4
5.100000E-9	-4.076809E-4
5.150000E-9	-4.213845E-4
5.200000E-9	-4.385139E-4
5.250000E-9	-4.453657E-4
5.300000E-9	-4.522175E-4
5.350000E-9	-4.487916E-4
5.400000E-9	-4.213845E-4
5.450000E-9	-3.974033E-4
5.500000E-9	-3.836997E-4
5.550000E-9	-3.391631E-4
5.600000E-9	-2.809230E-4
5.650000E-9	-2.466641E-4
5.700000E-9	-2.192570E-4
5.750000E-9	-1.712945E-4
5.800000E-9	-1.301838E-4
5.850000E-9	-1.096285E-4
5.900000E-9	-7.194369E-5
5.950000E-9	-3.768479E-5
6.000000E-9	-4.453657E-5
6.050000E-9	-7.194369E-5
6.100000E-9	-8.222136E-5
6.150000E-9	-1.062026E-4
6.200000E-9	-1.610168E-4
6.250000E-9	-2.261087E-4
6.300000E-9	-2.809230E-4
6.350000E-9	-3.425890E-4
6.400000E-9	-4.076809E-4
6.450000E-9	-4.590693E-4
6.500000E-9	-4.967541E-4
6.550000E-9	-5.378647E-4
6.600000E-9	-5.721236E-4
6.650000E-9	-5.858272E-4
6.700000E-9	-5.549942E-4
6.750000E-9	-4.967541E-4
6.800000E-9	-4.487916E-4
6.850000E-9	-4.145327E-4
6.900000E-9	-3.665702E-4
6.950000E-9	-3.014783E-4
7.000000E-9	-2.706453E-4
7.050000E-9	-2.843489E-4
7.100000E-9	-2.946265E-4
7.150000E-9	-3.014783E-4
7.200000E-9	-3.288854E-4
7.250000E-9	-3.802738E-4
7.300000E-9	-4.282363E-4
7.350000E-9	-4.796246E-4
7.400000E-9	-5.447165E-4
7.450000E-9	-6.029567E-4
7.500000E-9	-6.337897E-4
7.550000E-9	-6.440673E-4
7.600000E-9	-6.406414E-4
7.650000E-9	-6.303638E-4
7.700000E-9	-6.200861E-4
7.750000E-9	-6.098084E-4
7.800000E-9	-6.029567E-4
7.850000E-9	-6.235120E-4
7.900000E-9	-6.988816E-4
7.950000E-9	-8.359172E-4
8.000000E-9	-1.079155E-3
8.050000E-9	-1.452577E-3
8.100000E-9	-1.969887E-3
8.150000E-9	-2.685898E-3
8.200000E-9	-3.672554E-3
8.250000E-9	-4.923004E-3
8.300000E-9	-6.413266E-3
8.350000E-9	-8.163896E-3
8.400000E-9	-1.016462E-2
8.450000E-9	-1.233663E-2
8.500000E-9	-1.460114E-2
8.550000E-9	-1.686908E-2
8.600000E-9	-1.904452E-2
8.650000E-9	-2.103154E-2
8.700000E-9	-2.273763E-2
8.750000E-9	-2.407716E-2
8.800000E-9	-2.502955E-2
8.850000E-9	-2.556742E-2
8.900000E-9	-2.569075E-2
8.950000E-9	-2.546122E-2
9.000000E-9	-2.497131E-2
9.050000E-9	-2.430669E-2
9.100000E-9	-2.357698E-2
9.150000E-9	-2.289865E-2
