Study Name	Ge_thermal
Sample Name	100_001_vac_phase
Run Name	spot02
Operator	Cody
Date	9/4/2017
Time	12:48
Sign	FIX
Grating Spacing	05.50um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:50:27
	
Time	Amplitude
0.000000E+0	-4.076821E-4
5.000000E-11	-3.819879E-4
1.000000E-10	-3.494418E-4
1.500000E-10	-3.323123E-4
2.000000E-10	-3.186087E-4
2.500000E-10	-3.031922E-4
3.000000E-10	-3.031922E-4
3.500000E-10	-3.203217E-4
4.000000E-10	-3.425900E-4
4.500000E-10	-3.802749E-4
5.000000E-10	-4.128210E-4
5.500000E-10	-4.128210E-4
6.000000E-10	-3.974044E-4
6.500000E-10	-3.819879E-4
7.000000E-10	-3.545807E-4
7.500000E-10	-3.117569E-4
8.000000E-10	-2.689332E-4
8.500000E-10	-2.381001E-4
9.000000E-10	-2.175447E-4
9.500000E-10	-2.141188E-4
1.000000E-9	-2.312483E-4
1.050000E-9	-2.535166E-4
1.100000E-9	-2.689332E-4
1.150000E-9	-3.117569E-4
1.200000E-9	-3.837008E-4
1.250000E-9	-4.333764E-4
1.300000E-9	-4.556447E-4
1.350000E-9	-4.796260E-4
1.400000E-9	-4.950426E-4
1.450000E-9	-4.899037E-4
1.500000E-9	-4.659224E-4
1.550000E-9	-4.316634E-4
1.600000E-9	-3.768490E-4
1.650000E-9	-3.134699E-4
1.700000E-9	-2.603684E-4
1.750000E-9	-2.226835E-4
1.800000E-9	-1.867116E-4
1.850000E-9	-1.541655E-4
1.900000E-9	-1.336101E-4
1.950000E-9	-1.301842E-4
2.000000E-9	-1.250454E-4
2.050000E-9	-1.147677E-4
2.100000E-9	-1.010641E-4
2.150000E-9	-8.222160E-5
2.200000E-9	-4.282375E-5
2.250000E-9	1.712950E-6
2.300000E-9	2.569425E-5
2.350000E-9	4.453670E-5
2.400000E-9	6.509210E-5
2.450000E-9	5.995325E-5
2.500000E-9	2.055540E-5
2.550000E-9	-3.425900E-5
2.600000E-9	-1.113418E-4
2.650000E-9	-2.261094E-4
2.700000E-9	-3.511548E-4
2.750000E-9	-4.796260E-4
2.800000E-9	-6.183750E-4
2.850000E-9	-7.468462E-4
2.900000E-9	-8.256419E-4
2.950000E-9	-8.701786E-4
3.000000E-9	-8.992988E-4
3.050000E-9	-8.855952E-4
3.100000E-9	-8.153642E-4
3.150000E-9	-7.331426E-4
3.200000E-9	-6.423563E-4
3.250000E-9	-5.241627E-4
3.300000E-9	-4.008303E-4
3.350000E-9	-2.997663E-4
3.400000E-9	-2.141188E-4
3.450000E-9	-1.575914E-4
3.500000E-9	-1.438878E-4
3.550000E-9	-1.593044E-4
3.600000E-9	-1.918504E-4
3.650000E-9	-2.500907E-4
3.700000E-9	-3.083310E-4
3.750000E-9	-3.460159E-4
3.800000E-9	-3.665713E-4
3.850000E-9	-3.665713E-4
3.900000E-9	-3.340253E-4
3.950000E-9	-2.912015E-4
4.000000E-9	-2.381001E-4
4.050000E-9	-1.610173E-4
4.100000E-9	-8.222160E-5
4.150000E-9	-4.111080E-5
4.200000E-9	-2.569425E-5
4.250000E-9	-3.597195E-5
4.300000E-9	-8.393455E-5
4.350000E-9	-1.661562E-4
4.400000E-9	-2.518037E-4
4.450000E-9	-3.168958E-4
4.500000E-9	-3.648584E-4
4.550000E-9	-3.854138E-4
4.600000E-9	-3.580066E-4
4.650000E-9	-2.860627E-4
4.700000E-9	-1.832857E-4
4.750000E-9	-5.138850E-5
4.800000E-9	1.079159E-4
4.850000E-9	2.637943E-4
4.900000E-9	4.025433E-4
4.950000E-9	5.173109E-4
5.000000E-9	6.029584E-4
5.050000E-9	6.423563E-4
5.100000E-9	6.286527E-4
5.150000E-9	5.926807E-4
5.200000E-9	5.395793E-4
5.250000E-9	4.487929E-4
5.300000E-9	3.408771E-4
5.350000E-9	2.415260E-4
5.400000E-9	1.507396E-4
5.450000E-9	7.194390E-5
5.500000E-9	1.712950E-6
5.550000E-9	-8.222160E-5
5.600000E-9	-1.661562E-4
5.650000E-9	-2.329612E-4
5.700000E-9	-3.134699E-4
5.750000E-9	-4.213857E-4
5.800000E-9	-5.344404E-4
5.850000E-9	-6.423563E-4
5.900000E-9	-7.468462E-4
5.950000E-9	-8.427714E-4
6.000000E-9	-9.010117E-4
6.050000E-9	-9.215671E-4
6.100000E-9	-9.095765E-4
6.150000E-9	-8.633268E-4
6.200000E-9	-7.674016E-4
6.250000E-9	-6.337915E-4
6.300000E-9	-4.899037E-4
6.350000E-9	-3.494418E-4
6.400000E-9	-1.987022E-4
6.450000E-9	-5.481440E-5
6.500000E-9	6.166620E-5
6.550000E-9	1.541655E-4
6.600000E-9	2.226835E-4
6.650000E-9	2.740720E-4
6.700000E-9	2.980533E-4
6.750000E-9	2.860627E-4
6.800000E-9	2.483778E-4
6.850000E-9	2.192576E-4
6.900000E-9	1.935634E-4
6.950000E-9	1.558785E-4
7.000000E-9	1.336101E-4
7.050000E-9	1.353231E-4
7.100000E-9	1.216195E-4
7.150000E-9	1.010641E-4
7.200000E-9	1.096288E-4
7.250000E-9	1.336101E-4
7.300000E-9	1.473137E-4
7.350000E-9	1.336101E-4
7.400000E-9	1.027770E-4
7.450000E-9	6.680505E-5
7.500000E-9	3.254605E-5
7.550000E-9	-1.541655E-5
7.600000E-9	-6.851800E-5
7.650000E-9	-1.044900E-4
7.700000E-9	-1.079159E-4
7.750000E-9	-6.166620E-5
7.800000E-9	8.564750E-5
7.850000E-9	3.956915E-4
7.900000E-9	9.198542E-4
7.950000E-9	1.695821E-3
8.000000E-9	2.802386E-3
8.050000E-9	4.308069E-3
8.100000E-9	6.262545E-3
8.150000E-9	8.715490E-3
8.200000E-9	1.167718E-2
8.250000E-9	1.510308E-2
8.300000E-9	1.892125E-2
8.350000E-9	2.303404E-2
8.400000E-9	2.731470E-2
8.450000E-9	3.160564E-2
8.500000E-9	3.574584E-2
8.550000E-9	3.960512E-2
8.600000E-9	4.306699E-2
8.650000E-9	4.602868E-2
8.700000E-9	4.843024E-2
8.750000E-9	5.023911E-2
8.800000E-9	5.149984E-2
8.850000E-9	5.231863E-2
8.900000E-9	5.278798E-2
8.950000E-9	5.305520E-2
9.000000E-9	5.328474E-2
9.050000E-9	5.352969E-2
9.100000E-9	5.383459E-2
9.150000E-9	5.427996E-2
9.200000E-9	5.484352E-2
9.250000E-9	5.542421E-2
9.300000E-9	5.593467E-2
9.350000E-9	5.626184E-2
9.400000E-9	5.626698E-2
9.450000E-9	5.585759E-2
9.500000E-9	5.495144E-2
9.550000E-9	5.347830E-2
9.600000E-9	5.139878E-2
9.650000E-9	4.869917E-2
9.700000E-9	4.540003E-2
9.750000E-9	4.159899E-2
9.800000E-9	3.745023E-2
9.850000E-9	3.311132E-2
9.900000E-9	2.875358E-2
9.950000E-9	2.457227E-2
1.000000E-8	2.071470E-2
1.005000E-8	1.728880E-2
1.010000E-8	1.443674E-2
1.015000E-8	1.228185E-2
1.020000E-8	1.089436E-2
1.025000E-8	1.029997E-2
1.030000E-8	1.048839E-2
1.035000E-8	1.143223E-2
1.040000E-8	1.311777E-2
1.045000E-8	1.548507E-2
1.050000E-8	1.841935E-2
1.055000E-8	2.181271E-2
1.060000E-8	2.557434E-2
1.065000E-8	2.957922E-2
1.070000E-8	3.367831E-2
1.075000E-8	3.777226E-2
1.080000E-8	4.174459E-2
1.085000E-8	4.545313E-2
1.090000E-8	4.880709E-2
1.095000E-8	5.175336E-2
1.100000E-8	5.421316E-2
1.105000E-8	5.613337E-2
1.110000E-8	5.749003E-2
1.115000E-8	5.823345E-2
1.120000E-8	5.835336E-2
1.125000E-8	5.790799E-2
1.130000E-8	5.692476E-2
1.135000E-8	5.541565E-2
1.140000E-8	5.345089E-2
1.145000E-8	5.109730E-2
1.150000E-8	4.838913E-2
1.155000E-8	4.537776E-2
1.160000E-8	4.215913E-2
1.165000E-8	3.880688E-2
1.170000E-8	3.538441E-2
1.175000E-8	3.197050E-2
1.180000E-8	2.864395E-2
1.185000E-8	2.547157E-2
1.190000E-8	2.253043E-2
1.195000E-8	1.988735E-2
1.200000E-8	1.760570E-2
1.205000E-8	1.575400E-2
1.210000E-8	1.438022E-2
1.215000E-8	1.350319E-2
1.220000E-8	1.317772E-2
1.225000E-8	1.345694E-2
1.230000E-8	1.433739E-2
1.235000E-8	1.580368E-2
1.240000E-8	1.785237E-2
1.245000E-8	2.043892E-2
1.250000E-8	2.347769E-2
1.255000E-8	2.690702E-2
1.260000E-8	3.064468E-2
1.265000E-8	3.454506E-2
1.270000E-8	3.848142E-2
1.275000E-8	4.234926E-2
1.280000E-8	4.600984E-2
1.285000E-8	4.934667E-2
1.290000E-8	5.226382E-2
