Study Name	Ge_thermal
Sample Name	100_001_vac_phase
Run Name	spot_20
Operator	Cody
Date	8/16/2017
Time	14:10
Sign	FIX
Grating Spacing	08.50um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	14:12:07
	
Time	Amplitude
0.000000E+0	-1.027767E-5
5.000000E-11	-7.879547E-5
1.000000E-10	-1.507392E-4
1.500000E-10	-1.712945E-4
2.000000E-10	-1.644427E-4
2.500000E-10	-1.747204E-4
3.000000E-10	-1.507392E-4
3.500000E-10	-9.592492E-5
4.000000E-10	-2.740712E-5
4.500000E-10	8.222136E-5
5.000000E-10	1.952757E-4
5.500000E-10	2.706453E-4
6.000000E-10	3.425890E-4
6.500000E-10	4.248104E-4
7.000000E-10	4.590693E-4
7.500000E-10	4.385139E-4
8.000000E-10	4.042550E-4
8.500000E-10	3.597185E-4
9.000000E-10	2.774971E-4
9.500000E-10	1.815722E-4
1.000000E-9	8.907314E-5
1.050000E-9	-1.712945E-5
1.100000E-9	-1.096285E-4
1.150000E-9	-1.781463E-4
1.200000E-9	-2.500900E-4
1.250000E-9	-2.877748E-4
1.300000E-9	-2.672194E-4
1.350000E-9	-2.466641E-4
1.400000E-9	-2.261087E-4
1.450000E-9	-1.678686E-4
1.500000E-9	-7.194369E-5
1.550000E-9	2.055534E-5
1.600000E-9	1.027767E-4
1.650000E-9	1.918498E-4
1.700000E-9	2.672194E-4
1.750000E-9	3.254596E-4
1.800000E-9	3.699961E-4
1.850000E-9	3.939774E-4
1.900000E-9	4.042550E-4
1.950000E-9	3.871256E-4
2.000000E-9	3.425890E-4
2.050000E-9	2.946265E-4
2.100000E-9	2.500900E-4
2.150000E-9	2.226829E-4
2.200000E-9	2.226829E-4
2.250000E-9	2.124052E-4
2.300000E-9	1.747204E-4
2.350000E-9	1.438874E-4
2.400000E-9	1.404615E-4
2.450000E-9	1.301838E-4
2.500000E-9	8.564725E-5
2.550000E-9	3.083301E-5
2.600000E-9	-2.398123E-5
2.650000E-9	-9.592492E-5
2.700000E-9	-1.575909E-4
2.750000E-9	-2.124052E-4
2.800000E-9	-2.363864E-4
2.850000E-9	-2.261087E-4
2.900000E-9	-1.815722E-4
2.950000E-9	-1.096285E-4
3.000000E-9	-3.083301E-5
