Study Name	Ge_thermal
Sample Name	100_001_vac_phase
Run Name	spot07
Operator	Cody
Date	8/8/2017
Time	15:43
Sign	POS
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	15:45:13
	
Time	Amplitude
0.000000E+0	-6.372156E-4
5.000000E-11	-6.063825E-4
1.000000E-10	-5.858272E-4
1.500000E-10	-5.789754E-4
2.000000E-10	-5.926790E-4
2.500000E-10	-6.235120E-4
3.000000E-10	-6.509191E-4
3.500000E-10	-6.749003E-4
4.000000E-10	-7.057334E-4
4.500000E-10	-7.228628E-4
5.000000E-10	-7.194369E-4
5.500000E-10	-6.954557E-4
6.000000E-10	-6.474932E-4
6.500000E-10	-5.926790E-4
7.000000E-10	-5.412906E-4
7.500000E-10	-4.899023E-4
8.000000E-10	-4.487916E-4
8.500000E-10	-4.350880E-4
9.000000E-10	-4.453657E-4
9.500000E-10	-4.522175E-4
1.000000E-9	-4.659211E-4
1.050000E-9	-4.967541E-4
1.100000E-9	-5.412906E-4
1.150000E-9	-5.824013E-4
1.200000E-9	-6.132343E-4
1.250000E-9	-6.303638E-4
1.300000E-9	-6.235120E-4
1.350000E-9	-6.098084E-4
1.400000E-9	-5.892531E-4
1.450000E-9	-5.584201E-4
1.500000E-9	-5.241612E-4
1.550000E-9	-5.173094E-4
1.600000E-9	-5.275871E-4
1.650000E-9	-5.412906E-4
1.700000E-9	-5.824013E-4
1.750000E-9	-6.509191E-4
1.800000E-9	-7.228628E-4
1.850000E-9	-7.845288E-4
1.900000E-9	-8.290654E-4
1.950000E-9	-8.633243E-4
2.000000E-9	-8.770279E-4
2.050000E-9	-8.530466E-4
2.100000E-9	-7.948065E-4
2.150000E-9	-7.057334E-4
2.200000E-9	-5.961049E-4
2.250000E-9	-4.830505E-4
2.300000E-9	-3.836997E-4
2.350000E-9	-2.980524E-4
2.400000E-9	-2.158311E-4
2.450000E-9	-1.747204E-4
2.500000E-9	-1.987016E-4
2.550000E-9	-2.466641E-4
2.600000E-9	-3.014783E-4
2.650000E-9	-3.768479E-4
2.700000E-9	-4.727728E-4
2.750000E-9	-5.584201E-4
2.800000E-9	-6.269379E-4
2.850000E-9	-6.851780E-4
2.900000E-9	-7.125851E-4
2.950000E-9	-6.988816E-4
3.000000E-9	-6.817521E-4
3.050000E-9	-6.817521E-4
3.100000E-9	-6.680486E-4
3.150000E-9	-6.372156E-4
3.200000E-9	-6.269379E-4
3.250000E-9	-6.337897E-4
3.300000E-9	-6.372156E-4
3.350000E-9	-6.406414E-4
3.400000E-9	-6.440673E-4
3.450000E-9	-6.269379E-4
3.500000E-9	-6.235120E-4
3.550000E-9	-6.440673E-4
3.600000E-9	-6.474932E-4
3.650000E-9	-6.372156E-4
3.700000E-9	-6.440673E-4
3.750000E-9	-6.646227E-4
3.800000E-9	-6.749003E-4
3.850000E-9	-6.851780E-4
3.900000E-9	-7.091593E-4
3.950000E-9	-7.262887E-4
4.000000E-9	-7.262887E-4
4.050000E-9	-7.262887E-4
4.100000E-9	-7.262887E-4
4.150000E-9	-7.023075E-4
4.200000E-9	-6.509191E-4
4.250000E-9	-5.926790E-4
4.300000E-9	-5.378647E-4
4.350000E-9	-4.796246E-4
4.400000E-9	-4.385139E-4
4.450000E-9	-4.213845E-4
4.500000E-9	-4.213845E-4
4.550000E-9	-4.487916E-4
4.600000E-9	-5.173094E-4
4.650000E-9	-6.098084E-4
4.700000E-9	-6.749003E-4
4.750000E-9	-7.399923E-4
4.800000E-9	-8.187877E-4
4.850000E-9	-8.838796E-4
4.900000E-9	-9.249903E-4
4.950000E-9	-9.558233E-4
5.000000E-9	-9.626751E-4
5.050000E-9	-9.523974E-4
5.100000E-9	-9.284162E-4
5.150000E-9	-8.804538E-4
5.200000E-9	-8.222136E-4
5.250000E-9	-7.742512E-4
5.300000E-9	-7.194369E-4
5.350000E-9	-6.611968E-4
5.400000E-9	-6.132343E-4
5.450000E-9	-5.755495E-4
5.500000E-9	-5.378647E-4
5.550000E-9	-5.036058E-4
5.600000E-9	-4.899023E-4
5.650000E-9	-5.070317E-4
5.700000E-9	-5.447165E-4
5.750000E-9	-5.824013E-4
5.800000E-9	-6.406414E-4
5.850000E-9	-7.160110E-4
5.900000E-9	-7.708253E-4
5.950000E-9	-8.085101E-4
6.000000E-9	-8.530466E-4
6.050000E-9	-8.838796E-4
6.100000E-9	-8.873055E-4
6.150000E-9	-8.701761E-4
6.200000E-9	-8.427690E-4
6.250000E-9	-8.016583E-4
6.300000E-9	-7.605476E-4
6.350000E-9	-7.228628E-4
6.400000E-9	-6.920298E-4
6.450000E-9	-6.611968E-4
6.500000E-9	-6.337897E-4
6.550000E-9	-6.132343E-4
6.600000E-9	-6.029567E-4
6.650000E-9	-5.961049E-4
6.700000E-9	-5.926790E-4
6.750000E-9	-5.961049E-4
6.800000E-9	-6.132343E-4
6.850000E-9	-6.406414E-4
6.900000E-9	-6.680486E-4
6.950000E-9	-7.023075E-4
7.000000E-9	-7.262887E-4
7.050000E-9	-7.160110E-4
7.100000E-9	-6.886039E-4
7.150000E-9	-6.646227E-4
7.200000E-9	-6.406414E-4
7.250000E-9	-6.098084E-4
7.300000E-9	-5.652719E-4
7.350000E-9	-5.070317E-4
7.400000E-9	-4.522175E-4
7.450000E-9	-4.008291E-4
7.500000E-9	-3.528667E-4
7.550000E-9	-3.083301E-4
7.600000E-9	-2.706453E-4
7.650000E-9	-2.295346E-4
7.700000E-9	-1.987016E-4
7.750000E-9	-1.781463E-4
7.800000E-9	-1.404615E-4
7.850000E-9	-7.536958E-5
7.900000E-9	1.712945E-5
7.950000E-9	1.678686E-4
8.000000E-9	3.939774E-4
8.050000E-9	7.125851E-4
8.100000E-9	1.178506E-3
8.150000E-9	1.825999E-3
8.200000E-9	2.682472E-3
8.250000E-9	3.785609E-3
8.300000E-9	5.159390E-3
8.350000E-9	6.820947E-3
8.400000E-9	8.773705E-3
8.450000E-9	1.098683E-2
8.500000E-9	1.338838E-2
8.550000E-9	1.593039E-2
8.600000E-9	1.854434E-2
8.650000E-9	2.112061E-2
8.700000E-9	2.355299E-2
8.750000E-9	2.576612E-2
8.800000E-9	2.769490E-2
8.850000E-9	2.926053E-2
8.900000E-9	3.043561E-2
8.950000E-9	3.125440E-2
9.000000E-9	3.174430E-2
9.050000E-9	3.194985E-2
9.100000E-9	3.196355E-2
9.150000E-9	3.186078E-2
9.200000E-9	3.172032E-2
9.250000E-9	3.164837E-2
9.300000E-9	3.172032E-2
9.350000E-9	3.190189E-2
9.400000E-9	3.219309E-2
9.450000E-9	3.263503E-2
9.500000E-9	3.318660E-2
9.550000E-9	3.374844E-2
9.600000E-9	3.427603E-2
9.650000E-9	3.471797E-2
9.700000E-9	3.497149E-2
9.750000E-9	3.497149E-2
9.800000E-9	3.467686E-2
9.850000E-9	3.404650E-2
9.900000E-9	3.308039E-2
9.950000E-9	3.181282E-2
1.000000E-8	3.022663E-2
1.005000E-8	2.833211E-2
1.010000E-8	2.621834E-2
1.015000E-8	2.394697E-2
1.020000E-8	2.153857E-2
1.025000E-8	1.907536E-2
1.030000E-8	1.666353E-2
1.035000E-8	1.433392E-2
1.040000E-8	1.213450E-2
1.045000E-8	1.016462E-2
1.050000E-8	8.472226E-3
1.055000E-8	7.064185E-3
1.060000E-8	5.978178E-3
1.065000E-8	5.265593E-3
1.070000E-8	4.936708E-3
1.075000E-8	4.974392E-3
1.080000E-8	5.392351E-3
1.085000E-8	6.187158E-3
1.090000E-8	7.324553E-3
1.095000E-8	8.766853E-3
1.100000E-8	1.050378E-2
1.105000E-8	1.248737E-2
1.110000E-8	1.465253E-2
1.115000E-8	1.694788E-2
1.120000E-8	1.932545E-2
1.125000E-8	2.174755E-2
1.130000E-8	2.414567E-2
1.135000E-8	2.645472E-2
1.140000E-8	2.863016E-2
1.145000E-8	3.061033E-2
1.150000E-8	3.234383E-2
1.155000E-8	3.381696E-2
1.160000E-8	3.500917E-2
1.165000E-8	3.588962E-2
1.170000E-8	3.645490E-2
1.175000E-8	3.670499E-2
1.180000E-8	3.665702E-2
1.185000E-8	3.634869E-2
1.190000E-8	3.580740E-2
1.195000E-8	3.502287E-2
1.200000E-8	3.400539E-2
1.205000E-8	3.280632E-2
1.210000E-8	3.144625E-2
1.215000E-8	2.994913E-2
1.220000E-8	2.834924E-2
1.225000E-8	2.665000E-2
1.230000E-8	2.485141E-2
1.235000E-8	2.300828E-2
1.240000E-8	2.116857E-2
1.245000E-8	1.932887E-2
1.250000E-8	1.750972E-2
1.255000E-8	1.577280E-2
1.260000E-8	1.411467E-2
1.265000E-8	1.255931E-2
1.270000E-8	1.116840E-2
1.275000E-8	9.976192E-3
1.280000E-8	8.965554E-3
1.285000E-8	8.177600E-3
1.290000E-8	7.653438E-3
1.295000E-8	7.393071E-3
1.300000E-8	7.413626E-3
1.305000E-8	7.735660E-3
1.310000E-8	8.338617E-3
1.315000E-8	9.229348E-3
1.320000E-8	1.041471E-2
1.325000E-8	1.185701E-2
1.330000E-8	1.352199E-2
1.335000E-8	1.538225E-2
1.340000E-8	1.739667E-2
1.345000E-8	1.953100E-2
1.350000E-8	2.174755E-2
1.355000E-8	2.396753E-2
1.360000E-8	2.617037E-2
1.365000E-8	2.832183E-2
1.370000E-8	3.033283E-2
1.375000E-8	3.216911E-2
1.380000E-8	3.383752E-2
1.385000E-8	3.526269E-2
1.390000E-8	3.637953E-2
1.395000E-8	3.719831E-2
1.400000E-8	3.770192E-2
1.405000E-8	3.783896E-2
1.410000E-8	3.760600E-2
1.415000E-8	3.701332E-2
1.420000E-8	3.605407E-2
1.425000E-8	3.475566E-2
1.430000E-8	3.315919E-2
1.435000E-8	3.126810E-2
1.440000E-8	2.914405E-2
1.445000E-8	2.690009E-2
1.450000E-8	2.457391E-2
1.455000E-8	2.217921E-2
1.460000E-8	1.981877E-2
1.465000E-8	1.757139E-2
1.470000E-8	1.544391E-2
1.475000E-8	1.347060E-2
1.480000E-8	1.170627E-2
1.485000E-8	1.016804E-2
1.490000E-8	8.862778E-3
1.495000E-8	7.821307E-3
1.500000E-8	7.053908E-3
1.505000E-8	6.557154E-3
1.510000E-8	6.334471E-3
1.515000E-8	6.385859E-3
1.520000E-8	6.704467E-3
1.525000E-8	7.297146E-3
1.530000E-8	8.146767E-3
1.535000E-8	9.232774E-3
1.540000E-8	1.053804E-2
1.545000E-8	1.204886E-2
1.550000E-8	1.374125E-2
1.555000E-8	1.557752E-2
1.560000E-8	1.751315E-2
1.565000E-8	1.952415E-2
1.570000E-8	2.156598E-2
1.575000E-8	2.357355E-2
1.580000E-8	2.550575E-2
1.585000E-8	2.732147E-2
1.590000E-8	2.901044E-2
1.595000E-8	3.054524E-2
1.600000E-8	3.188476E-2
1.605000E-8	3.299817E-2
1.610000E-8	3.388205E-2
1.615000E-8	3.451242E-2
1.620000E-8	3.488926E-2
1.625000E-8	3.500575E-2
1.630000E-8	3.484130E-2
1.635000E-8	3.439594E-2
1.640000E-8	3.367650E-2
1.645000E-8	3.265901E-2
1.650000E-8	3.137773E-2
1.655000E-8	2.988061E-2
1.660000E-8	2.815739E-2
1.665000E-8	2.622519E-2
1.670000E-8	2.414910E-2
1.675000E-8	2.195996E-2
1.680000E-8	1.969544E-2
1.685000E-8	1.742750E-2
1.690000E-8	1.521438E-2
1.695000E-8	1.309718E-2
1.700000E-8	1.115470E-2
1.705000E-8	9.404068E-3
1.710000E-8	7.852140E-3
1.715000E-8	6.587987E-3
1.720000E-8	5.645867E-3
1.725000E-8	5.005225E-3
1.730000E-8	4.676340E-3
1.735000E-8	4.679766E-3
1.740000E-8	4.998374E-3
1.745000E-8	5.615034E-3
1.750000E-8	6.553728E-3
1.755000E-8	7.787048E-3
1.760000E-8	9.253329E-3
1.765000E-8	1.091489E-2
1.770000E-8	1.276144E-2
1.775000E-8	1.475531E-2
1.780000E-8	1.684853E-2
1.785000E-8	1.901026E-2
1.790000E-8	2.116857E-2
1.795000E-8	2.326865E-2
1.800000E-8	2.528992E-2
1.805000E-8	2.716046E-2
1.810000E-8	2.882887E-2
1.815000E-8	3.029515E-2
1.820000E-8	3.154560E-2
1.825000E-8	3.252197E-2
1.830000E-8	3.320715E-2
1.835000E-8	3.362854E-2
1.840000E-8	3.377242E-2
1.845000E-8	3.361141E-2
1.850000E-8	3.315919E-2
1.855000E-8	3.244318E-2
1.860000E-8	3.146680E-2
1.865000E-8	3.024718E-2
1.870000E-8	2.881859E-2
1.875000E-8	2.720157E-2
1.880000E-8	2.542353E-2
1.885000E-8	2.355299E-2
1.890000E-8	2.162764E-2
1.895000E-8	1.963720E-2
1.900000E-8	1.763991E-2
1.905000E-8	1.571456E-2
1.910000E-8	1.386800E-2
1.915000E-8	1.211395E-2
1.920000E-8	1.052091E-2
1.925000E-8	9.099164E-3
1.930000E-8	7.852140E-3
1.935000E-8	6.814095E-3
1.940000E-8	5.978178E-3
1.945000E-8	5.364944E-3
1.950000E-8	5.015503E-3
1.955000E-8	4.919578E-3
1.960000E-8	5.066891E-3
1.965000E-8	5.481424E-3
1.970000E-8	6.166602E-3
1.975000E-8	7.108722E-3
1.980000E-8	8.300932E-3
1.985000E-8	9.726102E-3
1.990000E-8	1.134312E-2
1.995000E-8	1.313486E-2
2.000000E-8	1.504994E-2
2.005000E-8	1.703010E-2
2.010000E-8	1.906165E-2
2.015000E-8	2.110006E-2
2.020000E-8	2.305281E-2
2.025000E-8	2.488909E-2
2.030000E-8	2.660204E-2
2.035000E-8	2.814369E-2
2.040000E-8	2.947293E-2
2.045000E-8	3.058977E-2
2.050000E-8	3.145310E-2
2.055000E-8	3.200809E-2
2.060000E-8	3.227531E-2
2.065000E-8	3.226846E-2
2.070000E-8	3.194643E-2
2.075000E-8	3.132291E-2
2.080000E-8	3.042533E-2
2.085000E-8	2.923655E-2
2.090000E-8	2.778397E-2
2.095000E-8	2.615325E-2
2.100000E-8	2.435123E-2
2.105000E-8	2.240190E-2
2.110000E-8	2.038747E-2
2.115000E-8	1.835249E-2
2.120000E-8	1.633122E-2
2.125000E-8	1.437161E-2
2.130000E-8	1.251135E-2
2.135000E-8	1.078813E-2
2.140000E-8	9.253329E-3
2.145000E-8	7.913806E-3
2.150000E-8	6.749003E-3
2.155000E-8	5.803458E-3
2.160000E-8	5.111428E-3
2.165000E-8	4.642081E-3
2.170000E-8	4.398843E-3
2.175000E-8	4.422824E-3
2.180000E-8	4.703747E-3
2.185000E-8	5.227908E-3
2.190000E-8	5.991882E-3
2.195000E-8	6.999093E-3
2.200000E-8	8.232414E-3
2.205000E-8	9.664436E-3
2.210000E-8	1.125062E-2
2.215000E-8	1.295329E-2
2.220000E-8	1.475873E-2
2.225000E-8	1.662242E-2
2.230000E-8	1.849295E-2
2.235000E-8	2.033266E-2
2.240000E-8	2.212097E-2
2.245000E-8	2.380308E-2
2.250000E-8	2.533446E-2
2.255000E-8	2.670824E-2
2.260000E-8	2.789360E-2
2.265000E-8	2.885627E-2
2.270000E-8	2.956886E-2
2.275000E-8	3.002107E-2
2.280000E-8	3.021635E-2
2.285000E-8	3.014441E-2
2.290000E-8	2.978469E-2
2.295000E-8	2.914062E-2
2.300000E-8	2.823619E-2
2.305000E-8	2.708509E-2
2.310000E-8	2.569418E-2
2.315000E-8	2.408401E-2
2.320000E-8	2.229569E-2
2.325000E-8	2.037719E-2
2.330000E-8	1.837305E-2
2.335000E-8	1.632094E-2
2.340000E-8	1.426883E-2
2.345000E-8	1.225441E-2
2.350000E-8	1.032563E-2
2.355000E-8	8.544170E-3
2.360000E-8	6.954557E-3
2.365000E-8	5.556794E-3
2.370000E-8	4.388565E-3
2.375000E-8	3.490982E-3
2.380000E-8	2.860618E-3
2.385000E-8	2.500900E-3
2.390000E-8	2.425530E-3
2.395000E-8	2.620806E-3
2.400000E-8	3.086727E-3
2.405000E-8	3.806164E-3
2.410000E-8	4.755135E-3
2.415000E-8	5.909660E-3
2.420000E-8	7.269739E-3
2.425000E-8	8.807963E-3
2.430000E-8	1.048665E-2
2.435000E-8	1.227496E-2
2.440000E-8	1.412494E-2
2.445000E-8	1.600918E-2
2.450000E-8	1.790028E-2
2.455000E-8	1.975368E-2
2.460000E-8	2.152144E-2
2.465000E-8	2.317272E-2
2.470000E-8	2.468011E-2
2.475000E-8	2.600593E-2
2.480000E-8	2.710907E-2
2.485000E-8	2.796211E-2
2.490000E-8	2.854794E-2
2.495000E-8	2.886655E-2
2.500000E-8	2.891794E-2
2.505000E-8	2.867470E-2
2.510000E-8	2.814369E-2
2.515000E-8	2.737286E-2
2.520000E-8	2.637935E-2
2.525000E-8	2.515631E-2
2.530000E-8	2.375512E-2
2.535000E-8	2.222032E-2
2.540000E-8	2.054849E-2
2.545000E-8	1.876360E-2
2.550000E-8	1.693417E-2
2.555000E-8	1.508077E-2
2.560000E-8	1.321366E-2
2.565000E-8	1.139108E-2
2.570000E-8	9.630177E-3
2.575000E-8	7.951491E-3
2.580000E-8	6.426970E-3
2.585000E-8	5.084021E-3
2.590000E-8	3.932922E-3
2.595000E-8	3.018209E-3
2.600000E-8	2.357012E-3
2.605000E-8	1.952757E-3
2.610000E-8	1.832851E-3
2.615000E-8	2.004146E-3
2.620000E-8	2.449511E-3
2.625000E-8	3.158671E-3
2.630000E-8	4.124772E-3
2.635000E-8	5.320407E-3
2.640000E-8	6.711319E-3
2.645000E-8	8.280376E-3
2.650000E-8	9.986470E-3
2.655000E-8	1.179191E-2
2.660000E-8	1.366245E-2
2.665000E-8	1.556039E-2
2.670000E-8	1.742750E-2
2.675000E-8	1.925350E-2
2.680000E-8	2.100413E-2
2.685000E-8	2.261773E-2
2.690000E-8	2.404632E-2
2.695000E-8	2.527964E-2
2.700000E-8	2.628685E-2
2.705000E-8	2.704740E-2
2.710000E-8	2.753388E-2
2.715000E-8	2.773943E-2
2.720000E-8	2.766064E-2
2.725000E-8	2.732147E-2
2.730000E-8	2.672194E-2
2.735000E-8	2.586204E-2
2.740000E-8	2.478974E-2
2.745000E-8	2.354272E-2
2.750000E-8	2.211069E-2
2.755000E-8	2.051423E-2
2.760000E-8	1.880814E-2
2.765000E-8	1.702325E-2
2.770000E-8	1.517669E-2
2.775000E-8	1.330273E-2
2.780000E-8	1.144590E-2
2.785000E-8	9.664436E-3
2.790000E-8	7.982324E-3
2.795000E-8	6.444099E-3
2.800000E-8	5.084021E-3
2.805000E-8	3.905515E-3
2.810000E-8	2.935988E-3
2.815000E-8	2.226829E-3
2.820000E-8	1.802018E-3
2.825000E-8	1.637575E-3
2.830000E-8	1.743778E-3
2.835000E-8	2.117200E-3
2.840000E-8	2.737286E-3
2.845000E-8	3.580055E-3
2.850000E-8	4.638655E-3
2.855000E-8	5.868550E-3
2.860000E-8	7.232054E-3
2.865000E-8	8.705187E-3
2.870000E-8	1.028110E-2
2.875000E-8	1.193238E-2
2.880000E-8	1.362476E-2
2.885000E-8	1.531373E-2
2.890000E-8	1.696501E-2
