Study Name	Ge_thermal
Sample Name	100_001_vac_phase
Run Name	spot_13
Operator	Cody
Date	8/16/2017
Time	13:54
Sign	FIX
Grating Spacing	08.50um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:55:45
	
Time	Amplitude
0.000000E+0	2.432382E-4
5.000000E-11	2.021275E-4
1.000000E-10	1.644427E-4
1.500000E-10	1.164803E-4
2.000000E-10	4.111068E-5
2.500000E-10	-3.768479E-5
3.000000E-10	-6.851780E-5
3.500000E-10	-8.564725E-5
4.000000E-10	-1.130544E-4
4.500000E-10	-1.062026E-4
5.000000E-10	-6.166602E-5
5.500000E-10	-1.370356E-5
6.000000E-10	3.425890E-5
6.500000E-10	8.907314E-5
7.000000E-10	1.370356E-4
7.500000E-10	1.781463E-4
8.000000E-10	2.158311E-4
8.500000E-10	2.329605E-4
9.000000E-10	1.952757E-4
9.500000E-10	1.267579E-4
1.000000E-9	6.509191E-5
1.050000E-9	2.055534E-5
1.100000E-9	-6.509191E-5
1.150000E-9	-1.610168E-4
1.200000E-9	-1.987016E-4
1.250000E-9	-2.089793E-4
1.300000E-9	-2.500900E-4
1.350000E-9	-2.535159E-4
1.400000E-9	-1.952757E-4
1.450000E-9	-1.267579E-4
1.500000E-9	-7.879547E-5
1.550000E-9	-3.425890E-5
1.600000E-9	6.851780E-6
1.650000E-9	4.796246E-5
1.700000E-9	6.851780E-5
1.750000E-9	8.564725E-5
1.800000E-9	1.130544E-4
1.850000E-9	1.473133E-4
1.900000E-9	1.781463E-4
1.950000E-9	2.124052E-4
2.000000E-9	2.466641E-4
2.050000E-9	2.740712E-4
2.100000E-9	2.946265E-4
2.150000E-9	3.049042E-4
2.200000E-9	3.117560E-4
2.250000E-9	3.049042E-4
2.300000E-9	2.912007E-4
2.350000E-9	2.603676E-4
2.400000E-9	2.089793E-4
2.450000E-9	1.473133E-4
2.500000E-9	6.509191E-5
2.550000E-9	-3.083301E-5
2.600000E-9	-1.096285E-4
2.650000E-9	-1.678686E-4
2.700000E-9	-2.432382E-4
2.750000E-9	-3.117560E-4
2.800000E-9	-3.254596E-4
2.850000E-9	-3.117560E-4
2.900000E-9	-3.186078E-4
2.950000E-9	-3.323113E-4
3.000000E-9	-3.323113E-4
3.050000E-9	-3.425890E-4
3.100000E-9	-3.323113E-4
3.150000E-9	-3.014783E-4
3.200000E-9	-2.809230E-4
3.250000E-9	-2.637935E-4
3.300000E-9	-2.261087E-4
3.350000E-9	-1.712945E-4
3.400000E-9	-1.199062E-4
3.450000E-9	-5.481424E-5
3.500000E-9	6.851780E-6
3.550000E-9	3.425890E-5
3.600000E-9	5.824013E-5
3.650000E-9	9.592492E-5
3.700000E-9	1.233320E-4
3.750000E-9	1.336097E-4
3.800000E-9	1.473133E-4
3.850000E-9	1.747204E-4
3.900000E-9	1.575909E-4
3.950000E-9	1.199062E-4
4.000000E-9	1.096285E-4
4.050000E-9	9.592492E-5
4.100000E-9	3.768479E-5
4.150000E-9	-2.740712E-5
4.200000E-9	-7.879547E-5
4.250000E-9	-1.370356E-4
4.300000E-9	-1.884240E-4
4.350000E-9	-2.226829E-4
4.400000E-9	-2.432382E-4
4.450000E-9	-2.192570E-4
4.500000E-9	-1.918498E-4
4.550000E-9	-1.644427E-4
4.600000E-9	-1.062026E-4
4.650000E-9	-3.425890E-5
4.700000E-9	3.083301E-5
4.750000E-9	1.370356E-4
4.800000E-9	2.363864E-4
4.850000E-9	2.740712E-4
4.900000E-9	3.186078E-4
4.950000E-9	3.768479E-4
5.000000E-9	3.768479E-4
5.050000E-9	3.254596E-4
5.100000E-9	2.809230E-4
5.150000E-9	2.124052E-4
5.200000E-9	1.267579E-4
5.250000E-9	7.194369E-5
5.300000E-9	2.055534E-5
5.350000E-9	-2.398123E-5
5.400000E-9	-2.398123E-5
5.450000E-9	1.370356E-5
5.500000E-9	4.111068E-5
5.550000E-9	8.222136E-5
5.600000E-9	1.370356E-4
5.650000E-9	1.987016E-4
5.700000E-9	2.466641E-4
5.750000E-9	2.432382E-4
5.800000E-9	2.021275E-4
5.850000E-9	1.438874E-4
5.900000E-9	5.824013E-5
5.950000E-9	-6.166602E-5
6.000000E-9	-1.815722E-4
6.050000E-9	-2.980524E-4
6.100000E-9	-4.042550E-4
6.150000E-9	-4.830505E-4
6.200000E-9	-5.412906E-4
6.250000E-9	-5.824013E-4
6.300000E-9	-5.721236E-4
6.350000E-9	-5.310130E-4
6.400000E-9	-5.001800E-4
6.450000E-9	-4.385139E-4
6.500000E-9	-3.425890E-4
6.550000E-9	-2.672194E-4
6.600000E-9	-2.021275E-4
6.650000E-9	-1.233320E-4
6.700000E-9	-8.222136E-5
6.750000E-9	-3.425890E-5
6.800000E-9	2.740712E-5
6.850000E-9	3.425890E-5
6.900000E-9	0.000000E+0
6.950000E-9	6.851780E-6
7.000000E-9	2.055534E-5
7.050000E-9	3.425890E-6
7.100000E-9	1.370356E-5
7.150000E-9	2.055534E-5
7.200000E-9	3.425890E-6
7.250000E-9	6.851780E-6
7.300000E-9	3.083301E-5
7.350000E-9	2.398123E-5
7.400000E-9	4.111068E-5
7.450000E-9	1.130544E-4
7.500000E-9	1.712945E-4
7.550000E-9	2.226829E-4
7.600000E-9	3.220337E-4
7.650000E-9	4.213845E-4
7.700000E-9	5.070317E-4
7.750000E-9	6.200861E-4
7.800000E-9	7.434182E-4
7.850000E-9	8.598984E-4
7.900000E-9	1.058600E-3
7.950000E-9	1.404615E-3
8.000000E-9	1.925350E-3
8.050000E-9	2.713305E-3
8.100000E-9	3.878108E-3
8.150000E-9	5.471146E-3
8.200000E-9	7.591772E-3
8.250000E-9	1.030850E-2
8.300000E-9	1.362134E-2
8.350000E-9	1.752343E-2
8.400000E-9	2.196681E-2
8.450000E-9	2.684527E-2
8.500000E-9	3.198411E-2
8.550000E-9	3.717091E-2
8.600000E-9	4.221724E-2
8.650000E-9	4.692442E-2
8.700000E-9	5.105261E-2
8.750000E-9	5.444082E-2
8.800000E-9	5.704450E-2
8.850000E-9	5.878142E-2
8.900000E-9	5.961391E-2
8.950000E-9	5.970641E-2
9.000000E-9	5.923364E-2
9.050000E-9	5.828124E-2
9.100000E-9	5.707875E-2
9.150000E-9	5.586942E-2
9.200000E-9	5.477656E-2
9.250000E-9	5.392351E-2
9.300000E-9	5.352953E-2
9.350000E-9	5.361518E-2
9.400000E-9	5.408795E-2
9.450000E-9	5.496841E-2
9.500000E-9	5.625654E-2
9.550000E-9	5.779134E-2
9.600000E-9	5.946660E-2
9.650000E-9	6.123093E-2
9.700000E-9	6.296786E-2
9.750000E-9	6.455405E-2
9.800000E-9	6.596894E-2
9.850000E-9	6.717143E-2
9.900000E-9	6.807586E-2
9.950000E-9	6.863771E-2
1.000000E-8	6.883984E-2
1.005000E-8	6.865484E-2
1.010000E-8	6.806216E-2
1.015000E-8	6.705152E-2
1.020000E-8	6.562978E-2
1.025000E-8	6.376609E-2
1.030000E-8	6.146047E-2
1.035000E-8	5.873346E-2
1.040000E-8	5.565358E-2
1.045000E-8	5.223112E-2
1.050000E-8	4.848320E-2
1.055000E-8	4.448176E-2
1.060000E-8	4.032615E-2
1.065000E-8	3.606092E-2
1.070000E-8	3.169976E-2
1.075000E-8	2.734545E-2
1.080000E-8	2.311105E-2
1.085000E-8	1.902054E-2
1.090000E-8	1.510475E-2
1.095000E-8	1.147673E-2
1.100000E-8	8.187877E-3
1.105000E-8	5.227908E-3
1.110000E-8	2.648213E-3
1.115000E-8	5.447165E-4
1.120000E-8	-1.041471E-3
1.125000E-8	-2.120626E-3
1.130000E-8	-2.648213E-3
1.135000E-8	-2.600251E-3
1.140000E-8	-1.963035E-3
1.145000E-8	-7.228628E-4
1.150000E-8	1.048322E-3
1.155000E-8	3.316262E-3
1.160000E-8	6.077529E-3
1.165000E-8	9.294440E-3
1.170000E-8	1.288135E-2
1.175000E-8	1.678344E-2
1.180000E-8	2.093904E-2
1.185000E-8	2.528992E-2
1.190000E-8	2.974015E-2
1.195000E-8	3.421436E-2
1.200000E-8	3.866117E-2
1.205000E-8	4.303261E-2
1.210000E-8	4.727728E-2
1.215000E-8	5.132669E-2
1.220000E-8	5.514998E-2
1.225000E-8	5.872318E-2
1.230000E-8	6.200518E-2
1.235000E-8	6.498571E-2
1.240000E-8	6.765790E-2
