Study Name	Ge_thermal
Sample Name	100_001_vac_phase
Run Name	on_phase_06
Operator	Cody
Date	8/16/2017
Time	12:18
Sign	FIX
Grating Spacing	04.80um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:19:43
	
Time	Amplitude
0.000000E+0	3.100440E-4
5.000000E-11	2.689332E-4
1.000000E-10	2.346742E-4
1.500000E-10	1.884245E-4
2.000000E-10	1.250454E-4
2.500000E-10	7.023095E-5
3.000000E-10	1.199065E-5
3.500000E-10	-6.166620E-5
4.000000E-10	-1.044900E-4
4.500000E-10	-9.249930E-5
5.000000E-10	-6.509210E-5
5.500000E-10	-3.768490E-5
6.000000E-10	3.083310E-5
6.500000E-10	1.404619E-4
7.000000E-10	2.466648E-4
7.500000E-10	3.443030E-4
8.000000E-10	4.385152E-4
8.500000E-10	5.087462E-4
9.000000E-10	5.378663E-4
9.500000E-10	5.412922E-4
1.000000E-9	5.241627E-4
1.050000E-9	4.693483E-4
1.100000E-9	3.699972E-4
1.150000E-9	2.637943E-4
1.200000E-9	1.798598E-4
1.250000E-9	1.113418E-4
1.300000E-9	5.138850E-5
1.350000E-9	5.138850E-6
1.400000E-9	-3.083310E-5
1.450000E-9	-5.138850E-5
1.500000E-9	-4.967555E-5
1.550000E-9	-4.967555E-5
1.600000E-9	-8.222160E-5
1.650000E-9	-1.216195E-4
1.700000E-9	-1.438878E-4
1.750000E-9	-1.764339E-4
1.800000E-9	-2.346742E-4
1.850000E-9	-2.792109E-4
1.900000E-9	-3.151828E-4
1.950000E-9	-3.648584E-4
2.000000E-9	-3.974044E-4
2.050000E-9	-3.905526E-4
2.100000E-9	-3.562936E-4
2.150000E-9	-2.877756E-4
2.200000E-9	-1.815727E-4
2.250000E-9	-6.509210E-5
2.300000E-9	5.652735E-5
2.350000E-9	1.832857E-4
2.400000E-9	2.963404E-4
2.450000E-9	3.905526E-4
2.500000E-9	4.727742E-4
2.550000E-9	5.087462E-4
2.600000E-9	4.967555E-4
2.650000E-9	4.779131E-4
2.700000E-9	4.402282E-4
2.750000E-9	3.734231E-4
2.800000E-9	3.049051E-4
2.850000E-9	2.449519E-4
2.900000E-9	1.935634E-4
2.950000E-9	1.661562E-4
3.000000E-9	1.593044E-4
3.050000E-9	1.593044E-4
3.100000E-9	1.610173E-4
3.150000E-9	1.575914E-4
3.200000E-9	1.473137E-4
3.250000E-9	1.353231E-4
3.300000E-9	1.027770E-4
3.350000E-9	4.453670E-5
3.400000E-9	-1.884245E-5
3.450000E-9	-9.249930E-5
3.500000E-9	-1.712950E-4
3.550000E-9	-2.312483E-4
3.600000E-9	-2.740720E-4
3.650000E-9	-3.083310E-4
3.700000E-9	-3.151828E-4
3.750000E-9	-2.912015E-4
3.800000E-9	-2.483778E-4
3.850000E-9	-1.935634E-4
3.900000E-9	-1.387490E-4
3.950000E-9	-9.592520E-5
