Study Name	Ge_thermal
Sample Name	100_001_vac_phase
Run Name	spot23
Operator	Cody
Date	8/29/2017
Time	15:27
Sign	POS
Grating Spacing	09.80um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	15:29:33
	
Time	Amplitude
0.000000E+0	-3.381354E-3
5.000000E-11	-3.381354E-3
1.000000E-10	-3.357372E-3
1.500000E-10	-3.347095E-3
2.000000E-10	-3.360798E-3
2.500000E-10	-3.364224E-3
3.000000E-10	-3.364224E-3
3.500000E-10	-3.374502E-3
4.000000E-10	-3.374502E-3
4.500000E-10	-3.357372E-3
5.000000E-10	-3.329965E-3
5.500000E-10	-3.288854E-3
6.000000E-10	-3.251170E-3
6.500000E-10	-3.216911E-3
7.000000E-10	-3.172374E-3
7.500000E-10	-3.144967E-3
8.000000E-10	-3.134689E-3
8.500000E-10	-3.124412E-3
9.000000E-10	-3.151819E-3
9.500000E-10	-3.210059E-3
1.000000E-9	-3.254596E-3
1.050000E-9	-3.299132E-3
1.100000E-9	-3.357372E-3
1.150000E-9	-3.401909E-3
1.200000E-9	-3.429316E-3
1.250000E-9	-3.439594E-3
1.300000E-9	-3.398483E-3
1.350000E-9	-3.326539E-3
1.400000E-9	-3.264873E-3
1.450000E-9	-3.182652E-3
1.500000E-9	-3.083301E-3
1.550000E-9	-3.021635E-3
1.600000E-9	-2.990802E-3
1.650000E-9	-2.963395E-3
1.700000E-9	-2.953117E-3
1.750000E-9	-2.977098E-3
1.800000E-9	-3.007932E-3
1.850000E-9	-3.045616E-3
1.900000E-9	-3.100431E-3
1.950000E-9	-3.172374E-3
2.000000E-9	-3.247744E-3
2.050000E-9	-3.309410E-3
2.100000E-9	-3.350521E-3
2.150000E-9	-3.384779E-3
2.200000E-9	-3.419038E-3
2.250000E-9	-3.449871E-3
2.300000E-9	-3.453297E-3
2.350000E-9	-3.446445E-3
2.400000E-9	-3.429316E-3
2.450000E-9	-3.384779E-3
2.500000E-9	-3.333391E-3
2.550000E-9	-3.292280E-3
2.600000E-9	-3.223763E-3
2.650000E-9	-3.155245E-3
2.700000E-9	-3.110708E-3
2.750000E-9	-3.069598E-3
2.800000E-9	-3.042190E-3
2.850000E-9	-3.045616E-3
2.900000E-9	-3.045616E-3
2.950000E-9	-3.076449E-3
3.000000E-9	-3.162097E-3
3.050000E-9	-3.230614E-3
3.100000E-9	-3.282003E-3
3.150000E-9	-3.377928E-3
3.200000E-9	-3.463575E-3
3.250000E-9	-3.487556E-3
3.300000E-9	-3.508111E-3
3.350000E-9	-3.525241E-3
3.400000E-9	-3.490982E-3
3.450000E-9	-3.443020E-3
3.500000E-9	-3.401909E-3
3.550000E-9	-3.347095E-3
3.600000E-9	-3.312836E-3
3.650000E-9	-3.316262E-3
3.700000E-9	-3.309410E-3
3.750000E-9	-3.319688E-3
3.800000E-9	-3.377928E-3
3.850000E-9	-3.439594E-3
3.900000E-9	-3.480704E-3
3.950000E-9	-3.525241E-3
4.000000E-9	-3.562926E-3
4.050000E-9	-3.573203E-3
4.100000E-9	-3.566352E-3
4.150000E-9	-3.562926E-3
4.200000E-9	-3.562926E-3
4.250000E-9	-3.559500E-3
4.300000E-9	-3.569777E-3
4.350000E-9	-3.580055E-3
4.400000E-9	-3.593759E-3
4.450000E-9	-3.614314E-3
4.500000E-9	-3.628018E-3
4.550000E-9	-3.621166E-3
4.600000E-9	-3.621166E-3
4.650000E-9	-3.617740E-3
4.700000E-9	-3.566352E-3
4.750000E-9	-3.497834E-3
4.800000E-9	-3.449871E-3
4.850000E-9	-3.371076E-3
4.900000E-9	-3.261447E-3
4.950000E-9	-3.199781E-3
5.000000E-9	-3.172374E-3
5.050000E-9	-3.131264E-3
5.100000E-9	-3.117560E-3
5.150000E-9	-3.179226E-3
5.200000E-9	-3.264873E-3
5.250000E-9	-3.343669E-3
5.300000E-9	-3.422464E-3
5.350000E-9	-3.497834E-3
5.400000E-9	-3.552648E-3
5.450000E-9	-3.590333E-3
5.500000E-9	-3.593759E-3
5.550000E-9	-3.552648E-3
5.600000E-9	-3.480704E-3
5.650000E-9	-3.398483E-3
5.700000E-9	-3.312836E-3
5.750000E-9	-3.240892E-3
5.800000E-9	-3.189504E-3
5.850000E-9	-3.148393E-3
5.900000E-9	-3.138115E-3
5.950000E-9	-3.182652E-3
6.000000E-9	-3.264873E-3
6.050000E-9	-3.364224E-3
6.100000E-9	-3.470427E-3
6.150000E-9	-3.576629E-3
6.200000E-9	-3.679406E-3
6.250000E-9	-3.789034E-3
6.300000E-9	-3.864404E-3
6.350000E-9	-3.878108E-3
6.400000E-9	-3.874682E-3
