Study Name	Ge_thermal
Sample Name	111_011_vac_phase
Run Name	spot11
Operator	Cody
Date	8/14/2017
Time	14:28
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	14:29:38
	
Time	Amplitude
0.000000E+0	-7.125872E-4
5.000000E-11	-6.937448E-4
1.000000E-10	-6.577728E-4
1.500000E-10	-6.132361E-4
2.000000E-10	-5.669865E-4
2.500000E-10	-5.258757E-4
3.000000E-10	-4.933296E-4
3.500000E-10	-4.573577E-4
4.000000E-10	-4.213857E-4
4.500000E-10	-3.905526E-4
5.000000E-10	-3.665713E-4
5.500000E-10	-3.528677E-4
6.000000E-10	-3.443030E-4
6.500000E-10	-3.374512E-4
7.000000E-10	-3.443030E-4
7.500000E-10	-3.648584E-4
8.000000E-10	-3.854138E-4
8.500000E-10	-4.128210E-4
9.000000E-10	-4.470800E-4
9.500000E-10	-4.779131E-4
1.000000E-9	-5.104591E-4
1.050000E-9	-5.361534E-4
1.100000E-9	-5.430052E-4
1.150000E-9	-5.447181E-4
1.200000E-9	-5.464311E-4
1.250000E-9	-5.327275E-4
1.300000E-9	-5.036073E-4
1.350000E-9	-4.796260E-4
1.400000E-9	-4.659224E-4
1.450000E-9	-4.590706E-4
1.500000E-9	-4.573577E-4
1.550000E-9	-4.522188E-4
1.600000E-9	-4.402282E-4
1.650000E-9	-4.316634E-4
1.700000E-9	-4.299505E-4
1.750000E-9	-4.282375E-4
1.800000E-9	-4.213857E-4
1.850000E-9	-4.145339E-4
1.900000E-9	-4.042562E-4
1.950000E-9	-3.854138E-4
2.000000E-9	-3.648584E-4
2.050000E-9	-3.511548E-4
2.100000E-9	-3.391641E-4
2.150000E-9	-3.254605E-4
2.200000E-9	-3.203217E-4
2.250000E-9	-3.305994E-4
2.300000E-9	-3.494418E-4
2.350000E-9	-3.699972E-4
2.400000E-9	-3.974044E-4
2.450000E-9	-4.213857E-4
2.500000E-9	-4.333764E-4
2.550000E-9	-4.402282E-4
2.600000E-9	-4.402282E-4
2.650000E-9	-4.230987E-4
2.700000E-9	-3.854138E-4
2.750000E-9	-3.374512E-4
2.800000E-9	-2.843497E-4
2.850000E-9	-2.278224E-4
2.900000E-9	-1.781468E-4
2.950000E-9	-1.336101E-4
3.000000E-9	-9.078635E-5
3.050000E-9	-5.481440E-5
3.100000E-9	-3.254605E-5
3.150000E-9	-3.768490E-5
3.200000E-9	-6.166620E-5
3.250000E-9	-9.592520E-5
3.300000E-9	-1.404619E-4
3.350000E-9	-1.987022E-4
3.400000E-9	-2.569425E-4
3.450000E-9	-3.168958E-4
3.500000E-9	-3.854138E-4
3.550000E-9	-4.607836E-4
3.600000E-9	-5.344404E-4
3.650000E-9	-6.046714E-4
3.700000E-9	-6.714764E-4
3.750000E-9	-7.314297E-4
3.800000E-9	-7.845311E-4
3.850000E-9	-8.342067E-4
3.900000E-9	-8.838822E-4
3.950000E-9	-9.215671E-4
4.000000E-9	-9.335578E-4
4.050000E-9	-9.284189E-4
4.100000E-9	-9.044376E-4
4.150000E-9	-8.530491E-4
4.200000E-9	-7.828182E-4
4.250000E-9	-7.091613E-4
4.300000E-9	-6.166620E-4
4.350000E-9	-5.053203E-4
4.400000E-9	-4.059692E-4
4.450000E-9	-3.220346E-4
4.500000E-9	-2.518037E-4
4.550000E-9	-2.106929E-4
4.600000E-9	-1.987022E-4
4.650000E-9	-2.021281E-4
4.700000E-9	-2.295353E-4
4.750000E-9	-2.792109E-4
4.800000E-9	-3.323123E-4
4.850000E-9	-3.871267E-4
4.900000E-9	-4.436541E-4
4.950000E-9	-4.830519E-4
5.000000E-9	-5.036073E-4
5.050000E-9	-5.224498E-4
5.100000E-9	-5.207368E-4
5.150000E-9	-4.813390E-4
5.200000E-9	-4.282375E-4
5.250000E-9	-3.871267E-4
5.300000E-9	-3.460159E-4
5.350000E-9	-3.066181E-4
5.400000E-9	-2.929145E-4
5.450000E-9	-2.980533E-4
5.500000E-9	-3.203217E-4
5.550000E-9	-3.631454E-4
5.600000E-9	-4.145339E-4
5.650000E-9	-4.676354E-4
5.700000E-9	-5.258757E-4
5.750000E-9	-5.721253E-4
5.800000E-9	-6.115232E-4
5.850000E-9	-6.543469E-4
5.900000E-9	-6.817541E-4
