Study Name	Ge_thermal
Sample Name	111_011_vac_phase
Run Name	spot07
Operator	Cody
Date	8/14/2017
Time	14:16
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	14:18:26
	
Time	Amplitude
0.000000E+0	-2.141188E-4
5.000000E-11	-1.473137E-4
1.000000E-10	-9.078635E-5
1.500000E-10	-4.282375E-5
2.000000E-10	-1.027770E-5
2.500000E-10	5.138850E-6
3.000000E-10	5.138850E-6
3.500000E-10	-2.055540E-5
4.000000E-10	-6.851800E-5
4.500000E-10	-1.250454E-4
5.000000E-10	-1.849986E-4
5.500000E-10	-2.586555E-4
6.000000E-10	-3.323123E-4
6.500000E-10	-3.888397E-4
7.000000E-10	-4.230987E-4
7.500000E-10	-4.350893E-4
8.000000E-10	-4.350893E-4
8.500000E-10	-4.316634E-4
9.000000E-10	-4.093951E-4
9.500000E-10	-3.682843E-4
1.000000E-9	-3.220346E-4
1.050000E-9	-2.792109E-4
1.100000E-9	-2.329612E-4
1.150000E-9	-1.901375E-4
1.200000E-9	-1.575914E-4
1.250000E-9	-1.301842E-4
1.300000E-9	-9.763815E-5
1.350000E-9	-7.194390E-5
1.400000E-9	-6.851800E-5
1.450000E-9	-7.879570E-5
1.500000E-9	-8.736045E-5
1.550000E-9	-9.421225E-5
1.600000E-9	-1.147677E-4
1.650000E-9	-1.473137E-4
1.700000E-9	-1.901375E-4
1.750000E-9	-2.518037E-4
1.800000E-9	-3.374512E-4
1.850000E-9	-4.299505E-4
1.900000E-9	-5.121721E-4
1.950000E-9	-5.841160E-4
2.000000E-9	-6.457822E-4
2.050000E-9	-6.834671E-4
2.100000E-9	-6.920318E-4
2.150000E-9	-6.766153E-4
2.200000E-9	-6.406433E-4
2.250000E-9	-5.721253E-4
2.300000E-9	-4.796260E-4
2.350000E-9	-3.819879E-4
2.400000E-9	-2.912015E-4
2.450000E-9	-2.004152E-4
2.500000E-9	-1.216195E-4
2.550000E-9	-8.222160E-5
2.600000E-9	-8.393455E-5
2.650000E-9	-1.199065E-4
2.700000E-9	-1.849986E-4
2.750000E-9	-2.740720E-4
2.800000E-9	-3.768490E-4
2.850000E-9	-4.899037E-4
2.900000E-9	-5.995325E-4
2.950000E-9	-6.971707E-4
3.000000E-9	-7.742534E-4
3.050000E-9	-8.222160E-4
3.100000E-9	-8.342067E-4
3.150000E-9	-8.239290E-4
3.200000E-9	-7.948088E-4
3.250000E-9	-7.434203E-4
3.300000E-9	-6.851800E-4
3.350000E-9	-6.200879E-4
3.400000E-9	-5.447181E-4
3.450000E-9	-4.864778E-4
3.500000E-9	-4.522188E-4
3.550000E-9	-4.230987E-4
3.600000E-9	-4.059692E-4
3.650000E-9	-4.145339E-4
3.700000E-9	-4.333764E-4
3.750000E-9	-4.539318E-4
3.800000E-9	-4.796260E-4
3.850000E-9	-5.018944E-4
3.900000E-9	-5.087462E-4
3.950000E-9	-5.087462E-4
4.000000E-9	-4.916167E-4
4.050000E-9	-4.539318E-4
4.100000E-9	-4.093951E-4
4.150000E-9	-3.648584E-4
4.200000E-9	-3.134699E-4
4.250000E-9	-2.620814E-4
4.300000E-9	-2.192576E-4
4.350000E-9	-1.798598E-4
4.400000E-9	-1.507396E-4
4.450000E-9	-1.473137E-4
4.500000E-9	-1.610173E-4
4.550000E-9	-1.781468E-4
4.600000E-9	-2.106929E-4
4.650000E-9	-2.655073E-4
4.700000E-9	-3.288864E-4
4.750000E-9	-3.871267E-4
4.800000E-9	-4.436541E-4
4.850000E-9	-4.916167E-4
4.900000E-9	-5.224498E-4
4.950000E-9	-5.275886E-4
5.000000E-9	-5.070332E-4
5.050000E-9	-4.659224E-4
5.100000E-9	-4.008303E-4
5.150000E-9	-3.134699E-4
5.200000E-9	-2.175447E-4
5.250000E-9	-1.250454E-4
5.300000E-9	-3.597195E-5
5.350000E-9	3.425900E-5
5.400000E-9	6.851800E-5
5.450000E-9	6.851800E-5
5.500000E-9	2.912015E-5
5.550000E-9	-4.282375E-5
5.600000E-9	-1.387490E-4
5.650000E-9	-2.603684E-4
5.700000E-9	-3.974044E-4
5.750000E-9	-5.104591E-4
5.800000E-9	-5.943937E-4
5.850000E-9	-6.577728E-4
5.900000E-9	-6.886059E-4
5.950000E-9	-6.851800E-4
6.000000E-9	-6.611987E-4
6.050000E-9	-6.200879E-4
6.100000E-9	-5.669865E-4
6.150000E-9	-5.087462E-4
6.200000E-9	-4.556447E-4
6.250000E-9	-4.265246E-4
6.300000E-9	-4.093951E-4
6.350000E-9	-3.991174E-4
6.400000E-9	-4.093951E-4
6.450000E-9	-4.333764E-4
6.500000E-9	-4.505059E-4
6.550000E-9	-4.642095E-4
6.600000E-9	-4.830519E-4
6.650000E-9	-4.899037E-4
6.700000E-9	-4.693483E-4
6.750000E-9	-4.248116E-4
6.800000E-9	-3.699972E-4
6.850000E-9	-3.117569E-4
6.900000E-9	-2.569425E-4
6.950000E-9	-2.055540E-4
7.000000E-9	-1.593044E-4
7.050000E-9	-1.250454E-4
7.100000E-9	-1.096288E-4
7.150000E-9	-1.044900E-4
7.200000E-9	-1.181936E-4
7.250000E-9	-1.507396E-4
7.300000E-9	-1.849986E-4
7.350000E-9	-2.141188E-4
7.400000E-9	-2.500907E-4
7.450000E-9	-2.877756E-4
7.500000E-9	-2.997663E-4
7.550000E-9	-3.014792E-4
7.600000E-9	-3.066181E-4
7.650000E-9	-2.980533E-4
7.700000E-9	-2.774979E-4
7.750000E-9	-2.723591E-4
7.800000E-9	-2.877756E-4
7.850000E-9	-3.134699E-4
7.900000E-9	-3.580066E-4
7.950000E-9	-4.539318E-4
8.000000E-9	-6.200879E-4
8.050000E-9	-8.461973E-4
8.100000E-9	-1.156241E-3
8.150000E-9	-1.575914E-3
8.200000E-9	-2.101790E-3
8.250000E-9	-2.739007E-3
8.300000E-9	-3.490992E-3
8.350000E-9	-4.345754E-3
8.400000E-9	-5.282738E-3
8.450000E-9	-6.276249E-3
8.500000E-9	-7.297167E-3
8.550000E-9	-8.312947E-3
8.600000E-9	-9.282476E-3
8.650000E-9	-1.017492E-2
8.700000E-9	-1.097487E-2
8.750000E-9	-1.166005E-2
8.800000E-9	-1.222019E-2
8.850000E-9	-1.266898E-2
8.900000E-9	-1.303041E-2
8.950000E-9	-1.334217E-2
9.000000E-9	-1.365221E-2
9.050000E-9	-1.399309E-2
9.100000E-9	-1.438535E-2
9.150000E-9	-1.486155E-2
9.200000E-9	-1.543197E-2
9.250000E-9	-1.609145E-2
9.300000E-9	-1.683145E-2
9.350000E-9	-1.762968E-2
9.400000E-9	-1.844162E-2
9.450000E-9	-1.922786E-2
9.500000E-9	-1.994559E-2
9.550000E-9	-2.053656E-2
9.600000E-9	-2.095623E-2
9.650000E-9	-2.118063E-2
9.700000E-9	-2.118577E-2
9.750000E-9	-2.094938E-2
9.800000E-9	-2.047660E-2
9.850000E-9	-1.976744E-2
9.900000E-9	-1.882018E-2
9.950000E-9	-1.765880E-2
1.000000E-8	-1.633812E-2
1.005000E-8	-1.490952E-2
1.010000E-8	-1.340212E-2
1.015000E-8	-1.185019E-2
1.020000E-8	-1.032566E-2
1.025000E-8	-8.883359E-3
1.030000E-8	-7.555823E-3
1.035000E-8	-6.377313E-3
1.040000E-8	-5.390654E-3
1.045000E-8	-4.602697E-3
1.050000E-8	-4.023720E-3
1.055000E-8	-3.665713E-3
1.060000E-8	-3.540668E-3
1.065000E-8	-3.638306E-3
1.070000E-8	-3.936359E-3
1.075000E-8	-4.433115E-3
1.080000E-8	-5.130285E-3
1.085000E-8	-5.995325E-3
1.090000E-8	-6.992262E-3
1.095000E-8	-8.098828E-3
1.100000E-8	-9.297893E-3
1.105000E-8	-1.056719E-2
1.110000E-8	-1.186732E-2
1.115000E-8	-1.315888E-2
1.120000E-8	-1.441790E-2
1.125000E-8	-1.563581E-2
1.130000E-8	-1.678691E-2
1.135000E-8	-1.784894E-2
1.140000E-8	-1.882018E-2
1.145000E-8	-1.969721E-2
1.150000E-8	-2.046461E-2
1.155000E-8	-2.111554E-2
1.160000E-8	-2.166197E-2
1.165000E-8	-2.211247E-2
1.170000E-8	-2.246191E-2
1.175000E-8	-2.270687E-2
1.180000E-8	-2.285247E-2
1.185000E-8	-2.288501E-2
1.190000E-8	-2.276853E-2
1.195000E-8	-2.249275E-2
1.200000E-8	-2.207993E-2
1.205000E-8	-2.153178E-2
1.210000E-8	-2.083461E-2
1.215000E-8	-2.000383E-2
1.220000E-8	-1.907370E-2
1.225000E-8	-1.804764E-2
1.230000E-8	-1.693080E-2
1.235000E-8	-1.575914E-2
1.240000E-8	-1.458577E-2
1.245000E-8	-1.343295E-2
1.250000E-8	-1.231440E-2
1.255000E-8	-1.126093E-2
1.260000E-8	-1.029997E-2
1.265000E-8	-9.443494E-3
1.270000E-8	-8.698360E-3
1.275000E-8	-8.074847E-3
1.280000E-8	-7.602072E-3
1.285000E-8	-7.292028E-3
1.290000E-8	-7.139576E-3
1.295000E-8	-7.158418E-3
1.300000E-8	-7.369111E-3
1.305000E-8	-7.757951E-3
1.310000E-8	-8.304382E-3
1.315000E-8	-9.008404E-3
1.320000E-8	-9.859740E-3
1.325000E-8	-1.082756E-2
1.330000E-8	-1.188102E-2
1.335000E-8	-1.299273E-2
1.340000E-8	-1.412499E-2
1.345000E-8	-1.524868E-2
1.350000E-8	-1.633127E-2
1.355000E-8	-1.735047E-2
1.360000E-8	-1.828060E-2
1.365000E-8	-1.910796E-2
1.370000E-8	-1.982911E-2
1.375000E-8	-2.044406E-2
1.380000E-8	-2.094767E-2
1.385000E-8	-2.133479E-2
1.390000E-8	-2.160373E-2
1.395000E-8	-2.177673E-2
1.400000E-8	-2.187266E-2
1.405000E-8	-2.187437E-2
1.410000E-8	-2.176817E-2
1.415000E-8	-2.156947E-2
1.420000E-8	-2.128512E-2
1.425000E-8	-2.089799E-2
1.430000E-8	-2.040637E-2
1.435000E-8	-1.981883E-2
1.440000E-8	-1.914736E-2
1.445000E-8	-1.839366E-2
1.450000E-8	-1.756288E-2
1.455000E-8	-1.667043E-2
1.460000E-8	-1.573859E-2
1.465000E-8	-1.478276E-2
1.470000E-8	-1.380124E-2
1.475000E-8	-1.282486E-2
1.480000E-8	-1.188616E-2
1.485000E-8	-1.099885E-2
1.490000E-8	-1.019034E-2
1.495000E-8	-9.479466E-3
1.500000E-8	-8.886785E-3
1.505000E-8	-8.426001E-3
1.510000E-8	-8.103967E-3
1.515000E-8	-7.941236E-3
1.520000E-8	-7.939523E-3
1.525000E-8	-8.085124E-3
1.530000E-8	-8.376326E-3
1.535000E-8	-8.813128E-3
1.540000E-8	-9.366411E-3
1.545000E-8	-1.001562E-2
1.550000E-8	-1.075561E-2
1.555000E-8	-1.155899E-2
1.560000E-8	-1.241546E-2
1.565000E-8	-1.331819E-2
1.570000E-8	-1.422605E-2
1.575000E-8	-1.511850E-2
1.580000E-8	-1.600238E-2
1.585000E-8	-1.686399E-2
1.590000E-8	-1.765880E-2
1.595000E-8	-1.837653E-2
1.600000E-8	-1.901546E-2
1.605000E-8	-1.956703E-2
1.610000E-8	-2.002096E-2
1.615000E-8	-2.035841E-2
1.620000E-8	-2.057082E-2
1.625000E-8	-2.067359E-2
1.630000E-8	-2.067359E-2
1.635000E-8	-2.055883E-2
1.640000E-8	-2.033272E-2
1.645000E-8	-2.001068E-2
1.650000E-8	-1.960129E-2
1.655000E-8	-1.911138E-2
1.660000E-8	-1.854268E-2
1.665000E-8	-1.790375E-2
1.670000E-8	-1.721344E-2
1.675000E-8	-1.648029E-2
1.680000E-8	-1.570775E-2
1.685000E-8	-1.490952E-2
1.690000E-8	-1.409415E-2
1.695000E-8	-1.326680E-2
1.700000E-8	-1.245315E-2
1.705000E-8	-1.167375E-2
1.710000E-8	-1.093033E-2
1.715000E-8	-1.024687E-2
1.720000E-8	-9.645622E-3
1.725000E-8	-9.142014E-3
1.730000E-8	-8.744610E-3
1.735000E-8	-8.460260E-3
1.740000E-8	-8.283826E-3
1.745000E-8	-8.230725E-3
1.750000E-8	-8.302669E-3
1.755000E-8	-8.485955E-3
1.760000E-8	-8.782295E-3
1.765000E-8	-9.198542E-3
1.770000E-8	-9.710714E-3
1.775000E-8	-1.031025E-2
1.780000E-8	-1.099200E-2
1.785000E-8	-1.173542E-2
1.790000E-8	-1.252166E-2
1.795000E-8	-1.333874E-2
1.800000E-8	-1.416952E-2
1.805000E-8	-1.500202E-2
1.810000E-8	-1.581224E-2
1.815000E-8	-1.656423E-2
1.820000E-8	-1.724769E-2
1.825000E-8	-1.785237E-2
1.830000E-8	-1.835940E-2
1.835000E-8	-1.875852E-2
1.840000E-8	-1.903259E-2
1.845000E-8	-1.917648E-2
1.850000E-8	-1.919532E-2
1.855000E-8	-1.909597E-2
1.860000E-8	-1.888699E-2
1.865000E-8	-1.858722E-2
1.870000E-8	-1.819667E-2
1.875000E-8	-1.772389E-2
1.880000E-8	-1.718945E-2
1.885000E-8	-1.660534E-2
1.890000E-8	-1.598011E-2
1.895000E-8	-1.533433E-2
1.900000E-8	-1.466114E-2
1.905000E-8	-1.397425E-2
1.910000E-8	-1.330106E-2
1.915000E-8	-1.263986E-2
1.920000E-8	-1.198894E-2
1.925000E-8	-1.137056E-2
1.930000E-8	-1.079672E-2
1.935000E-8	-1.025714E-2
1.940000E-8	-9.760389E-3
1.945000E-8	-9.330439E-3
1.950000E-8	-8.962155E-3
1.955000E-8	-8.655537E-3
1.960000E-8	-8.422575E-3
1.965000E-8	-8.264984E-3
1.970000E-8	-8.182762E-3
1.975000E-8	-8.182762E-3
1.980000E-8	-8.270123E-3
1.985000E-8	-8.436279E-3
1.990000E-8	-8.688083E-3
1.995000E-8	-9.028960E-3
2.000000E-8	-9.457197E-3
2.005000E-8	-9.965943E-3
2.010000E-8	-1.053978E-2
2.015000E-8	-1.117015E-2
2.020000E-8	-1.185361E-2
2.025000E-8	-1.257305E-2
2.030000E-8	-1.329934E-2
2.035000E-8	-1.401878E-2
2.040000E-8	-1.472281E-2
2.045000E-8	-1.538400E-2
2.050000E-8	-1.597840E-2
2.055000E-8	-1.649228E-2
2.060000E-8	-1.692052E-2
2.065000E-8	-1.725797E-2
2.070000E-8	-1.749607E-2
2.075000E-8	-1.762797E-2
2.080000E-8	-1.765709E-2
2.085000E-8	-1.759371E-2
2.090000E-8	-1.744126E-2
2.095000E-8	-1.721001E-2
2.100000E-8	-1.691709E-2
2.105000E-8	-1.656594E-2
2.110000E-8	-1.615141E-2
2.115000E-8	-1.568720E-2
2.120000E-8	-1.519044E-2
2.125000E-8	-1.466114E-2
2.130000E-8	-1.409929E-2
2.135000E-8	-1.351518E-2
2.140000E-8	-1.291393E-2
2.145000E-8	-1.230069E-2
2.150000E-8	-1.167547E-2
2.155000E-8	-1.104681E-2
2.160000E-8	-1.044900E-2
2.165000E-8	-9.895712E-3
2.170000E-8	-9.388679E-3
2.175000E-8	-8.941599E-3
2.180000E-8	-8.566463E-3
2.185000E-8	-8.261558E-3
2.190000E-8	-8.028597E-3
2.195000E-8	-7.877857E-3
2.200000E-8	-7.812765E-3
2.205000E-8	-7.836746E-3
2.210000E-8	-7.946375E-3
2.215000E-8	-8.134800E-3
2.220000E-8	-8.412298E-3
2.225000E-8	-8.773730E-3
2.230000E-8	-9.198542E-3
2.235000E-8	-9.676455E-3
2.240000E-8	-1.020918E-2
2.245000E-8	-1.077788E-2
2.250000E-8	-1.136885E-2
2.255000E-8	-1.197009E-2
2.260000E-8	-1.256106E-2
2.265000E-8	-1.311777E-2
2.270000E-8	-1.364022E-2
2.275000E-8	-1.412156E-2
2.280000E-8	-1.454466E-2
2.285000E-8	-1.489924E-2
2.290000E-8	-1.518702E-2
2.295000E-8	-1.541141E-2
2.300000E-8	-1.557243E-2
2.305000E-8	-1.567007E-2
2.310000E-8	-1.570775E-2
2.315000E-8	-1.568034E-2
2.320000E-8	-1.556900E-2
2.325000E-8	-1.537373E-2
2.330000E-8	-1.510479E-2
2.335000E-8	-1.476392E-2
2.340000E-8	-1.435281E-2
2.345000E-8	-1.389374E-2
2.350000E-8	-1.339184E-2
2.355000E-8	-1.283856E-2
2.360000E-8	-1.225616E-2
